numTriplets	MutationFrequency1	MutationFrequency0	Overlap	MutationFrequencyDifference	Type	AverageOverlapPMN	MutationFrequencyDifferenceRatio	typeTriplets	Coverage	SetScore	PermutationProbability	Concordance	CooccurrenceRatio	MutationFrequencies	Somatic	CombinedScore	GeneSet	Probability	Gene0	Gene1	RoundedLogPCov
8	8	10	3	2	Cooccurring	244.33333333333334	0.13333333333333333	set(['CooccurringCooccurringCooccurring'])	15	23.154197572071777	0.01	False	0.2	[10, 8]	2	115.77098786035887	('MEGF8', 'ADCY1')	0.00010498984324102217	MEGF8	ADCY1	5.2
8	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	22.44944585410071	0.04	False	0.25	[5, 5]	2	89.79778341640284	('ARHGEF19', 'MAP3K15')	0.00038418002555840514	ARHGEF19	MAP3K15	4.3
8	41	11	0	30	MutuallyExclusive		0.5769230769230769	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	52		0.02	False	0.0	[11, 41]	2		('FAT2', 'PTEN(D)')	0.52177046726354059	FAT2	PTEN(D)	2.0
8	7	5	3	2	Cooccurring	245.33333333333334	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	22.04080653911285	0.0	False	0.3333333333333333	[5, 7]	2	66.12241961733855	('SRMS', 'COL4A2')	5.6259813791746611e-06	SRMS	COL4A2	6.2
8	7	7	3	0	Cooccurring	242.66666666666666	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	22.00763350562654	0.01	False	0.2727272727272727	[7, 7]	2	80.69465618729733	('UBASH3A', 'FBN2')	1.952592867705256e-05	UBASH3A	FBN2	5.8
8	7	6	3	1	Cooccurring	227.66666666666666	0.1	set(['CooccurringCooccurringCooccurring'])	10	22.75112776962018	0.04	False	0.3	[6, 7]	2	75.8370925654006	('ANO5', 'COL22A1')	1.1204738724164403e-05	ANO5	COL22A1	6.0
8	6	176	1	170	MutuallyExclusive		0.9392265193370166	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	181		0.01	False	0.0055248618784530384	[176, 6]	2		('CDKN2A(D)', 'PRPF6')	0.54598090884889738	CDKN2A(D)	PRPF6	2.5
8	5	12	3	7	Cooccurring	233.0	0.5	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	14	25.35020259055418	0.01	False	0.21428571428571427	[12, 5]	2	118.30094542258618	('MYO15A', 'KIF1B')	3.4992268470275897e-05	MYO15A	KIF1B	5.6
8	5	5	2	0	Cooccurring	356.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.134471007512946	0.03	False	0.25	[5, 5]	2	100.53788403005179	('PCDHB3', 'SRMS')	0.00038418002555840514	PCDHB3	SRMS	4.3
8	8	5	3	3	Cooccurring	243.66666666666666	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	23.159026920164823	0.0	False	0.3	[5, 8]	2	77.19675640054942	('ST14', 'PLEC')	8.9826381861761663e-06	ST14	PLEC	6.0
8	7	5	2	2	Cooccurring	356.5	0.2	set(['CooccurringCooccurringCooccurring'])	10	26.220464661164552	0.04	False	0.2	[5, 7]	2	131.10232330582275	('COL6A1', 'MYT1')	0.00080227253024415504	COL6A1	MYT1	4.1
8	6	16	3	10	Cooccurring	227.33333333333334	0.5263157894736842	set(['CooccurringCooccurringCooccurring'])	19	24.419228892533397	0.03	False	0.15789473684210525	[16, 6]	2	154.65511631937818	('SYNE1', 'PCDHA8')	0.00017423269429021521	SYNE1	PCDHA8	5.0
8	5	11	3	6	Cooccurring	231.33333333333334	0.46153846153846156	set(['CooccurringCooccurringCooccurring'])	13	23.987111174057137	0.02	False	0.23076923076923078	[11, 5]	2	103.94414842091426	('FAT2', 'DEAF1')	2.629973242343817e-05	FAT2	DEAF1	5.7
8	12	5	3	7	Cooccurring	243.66666666666666	0.5	set(['CooccurringCooccurringCooccurring'])	14	23.267553653662407	0.0	False	0.21428571428571427	[5, 12]	2	108.58191705042458	('ULK2', 'DNAH11')	3.4992268470275999e-05	ULK2	DNAH11	5.6
8	6	127	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.01	False	0.007575757575757576	[127, 6]	2		('EGFR(A)', 'ADAMTS3')	0.71281364341466502	EGFR(A)	ADAMTS3	2.3
8	5	8	3	3	Cooccurring	250.0	0.3	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	10	24.73216460851822	0.0	False	0.3	[8, 5]	2	82.44054869506074	('CELSR3', 'WHSC1L1')	8.9826381861761663e-06	CELSR3	WHSC1L1	6.0
8	6	5	3	1	Cooccurring	225.33333333333334	0.125	set(['CooccurringCooccurringCooccurring'])	8	22.222266551892456	0.0	False	0.375	[5, 6]	2	59.259377471713215	('ZNF536', 'CARD11')	3.2216155375246676e-06	ZNF536	CARD11	6.4
8	22	23	0	1	MutuallyExclusive		0.022222222222222223	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	45		0.02	False	0.0	[23, 22]	2		('MDM2(A)', 'HYDIN')	0.48379475984287212	MDM2(A)	HYDIN	2.0
8	7	7	3	0	Cooccurring	253.33333333333334	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	24.073785608868878	0.03	False	0.2727272727272727	[7, 7]	2	88.27054723251922	('ITPR3', 'WBSCR17')	1.952592867705256e-05	ITPR3	WBSCR17	5.8
8	8	7	3	1	Cooccurring	212.33333333333334	0.08333333333333333	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	23.863661530330173	0.0	False	0.25	[7, 8]	2	95.45464612132069	('SPEN', 'NLRP7')	3.1110147049657721e-05	SPEN	NLRP7	5.6
8	7	5	3	2	Cooccurring	208.33333333333334	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	24.356542081654133	0.0	False	0.3333333333333333	[5, 7]	2	73.06962624496241	('MYH3', 'ASPM')	5.6259813791746611e-06	MYH3	ASPM	6.2
8	6	76	0	70	MutuallyExclusive		0.8536585365853658	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	82		0.01	False	0.0	[76, 6]	2		('PTEN', 'RB1CC1')	0.51028849310603552	PTEN	RB1CC1	2.2
8	6	5	3	1	Cooccurring	245.33333333333334	0.125	set(['CooccurringCooccurringCooccurring'])	8	22.27506757770805	0.0	False	0.375	[5, 6]	2	59.40018020722147	('ULK2', 'TLL1')	3.2216155375246676e-06	ULK2	TLL1	6.4
8	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.125004641559766	0.03	False	0.25	[5, 5]	2	92.50001856623906	('DNMBP', 'MAP3K15')	0.00038418002555840514	DNMBP	MAP3K15	4.3
8	5	5	2	0	Cooccurring	329.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	26.552644164801514	0.03	False	0.25	[5, 5]	2	106.21057665920605	('ABCC8', 'KIF1B')	0.00038418002555840514	ABCC8	KIF1B	4.3
8	6	6	3	0	Cooccurring	230.66666666666666	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	23.149605828520123	0.01	False	0.3333333333333333	[6, 6]	2	69.44881748556037	('SPHKAP', 'HOOK1')	6.422946714174054e-06	SPHKAP	HOOK1	6.1
8	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.141205413022586	0.04	False	0.25	[5, 5]	2	100.56482165209034	('COL24A1', 'DOCK4')	0.00038418002555840514	COL24A1	DOCK4	4.3
8	11	6	4	5	Cooccurring	186.5	0.38461538461538464	set(['CooccurringCooccurringCooccurring'])	13	21.130476708802817	0.01	False	0.3076923076923077	[6, 11]	2	68.67404930360915	('NFKBIL2', 'DNAH5')	4.4126384701774883e-07	NFKBIL2	DNAH5	7.5
8	7	10	3	3	Cooccurring	204.0	0.21428571428571427	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	14	22.40993493596445	0.03	False	0.21428571428571427	[10, 7]	2	104.5796963678341	('TMEM132D', 'AFF2')	6.6104563626204264e-05	TMEM132D	AFF2	5.3
8	11	8	3	3	Cooccurring	244.0	0.1875	set(['CooccurringCooccurringCooccurring'])	16	24.03136671432543	0.04	False	0.1875	[8, 11]	2	128.16728914306896	('PLXNB3', 'DNAH5')	0.00014360089662446719	PLXNB3	DNAH5	5.0
8	53	6	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.03	False	0.0	[6, 53]	2		('SBF1', 'CDK4(A)')	0.63059012434847395	SBF1	CDK4(A)	2.0
8	5	9	3	4	Cooccurring	225.0	0.36363636363636365	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	22.04545516245286	0.02	False	0.2727272727272727	[9, 5]	2	80.8333355956605	('ZMYM3', 'DDX11')	1.3445591165402459e-05	ZMYM3	DDX11	5.9
8	5	5	2	0	Cooccurring	328.5	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	24.948802288421263	0.04	False	0.25	[5, 5]	2	99.79520915368505	('ABCA4', 'C21orf58')	0.00038418002555840514	ABCA4	C21orf58	4.3
8	53	7	0	46	MutuallyExclusive		0.7666666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	60		0.02	False	0.0	[7, 53]	2		('AFF2', 'CDK4(A)')	0.58371596363245581	AFF2	CDK4(A)	2.0
8	6	52	0	46	MutuallyExclusive		0.7931034482758621	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	58		0.03	False	0.0	[52, 6]	2		('EGFR', 'ARHGAP9')	0.63631408916813581	EGFR	ARHGAP9	2.0
8	6	5	3	1	Cooccurring	245.66666666666666	0.125	set(['CooccurringCooccurringCooccurring'])	8	22.94774860429823	0.01	False	0.375	[5, 6]	2	61.193996278128616	('ABCG4', 'COL7A1')	3.2216155375246676e-06	ABCG4	COL7A1	6.4
8	7	10	3	3	Cooccurring	204.33333333333334	0.21428571428571427	set(['CooccurringCooccurringCooccurring'])	14	22.8649782379608	0.04	False	0.21428571428571427	[10, 7]	2	106.70323177715039	('DNAH8', 'TRIML1')	6.6104563626204264e-05	DNAH8	TRIML1	5.3
8	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.46679726190293	0.03	False	0.25	[5, 5]	2	101.86718904761172	('COL24A1', 'ZNF292')	0.00038418002555840514	COL24A1	ZNF292	4.3
8	176	5	1	171	MutuallyExclusive		0.95	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	180		0.01	False	0.005555555555555556	[5, 176]	2		('MYOM3', 'CDKN2A(D)')	0.6438444881372114	MYOM3	CDKN2A(D)	2.4
8	9	35	0	26	MutuallyExclusive		0.5909090909090909	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	44		0.02	False	0.0	[35, 9]	2		('RB1(D)', 'PKD1L1')	0.63653625849254025	RB1(D)	PKD1L1	1.8
8	7	7	3	0	Cooccurring	205.66666666666666	0.0	set(['CooccurringCooccurringCooccurring'])	11	21.43246191475136	0.01	False	0.2727272727272727	[7, 7]	2	78.58569368742167	('COL4A2', 'POM121L12')	1.952592867705256e-05	COL4A2	POM121L12	5.8
8	5	5	2	0	Cooccurring	297.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.947140245958515	0.03	False	0.25	[5, 5]	2	95.78856098383406	('MAP3K12', 'ZFC3H1')	0.00038418002555840514	MAP3K12	ZFC3H1	4.3
8	53	6	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.03	False	0.0	[6, 53]	2		('LINC00478(A)', 'CDK4(A)')	0.63059012434847395	LINC00478(A)	CDK4(A)	2.0
8	5	76	0	71	MutuallyExclusive		0.8765432098765432	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	81		0.04	False	0.0	[76, 5]	2		('PTEN', 'PAPPA')	0.57107521015310025	PTEN	PAPPA	2.2
8	7	7	3	0	Cooccurring	226.66666666666666	0.0	set(['CooccurringCooccurringCooccurring'])	11	24.045971279056673	0.01	False	0.2727272727272727	[7, 7]	2	88.16856135654113	('SPEN', 'TIAM2')	1.952592867705256e-05	SPEN	TIAM2	5.8
8	7	10	3	3	Cooccurring	196.33333333333334	0.21428571428571427	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	14	21.03977681435637	0.01	False	0.21428571428571427	[10, 7]	2	98.18562513366307	('CDH18', 'ITGAM')	6.6104563626204264e-05	CDH18	ITGAM	5.3
8	22	53	2	31	MutuallyExclusive		0.4246575342465753	set(['MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	73		0.03	False	0.0273972602739726	[53, 22]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'MIR3201(D),FAM19A5(D),LOC339685(D)')	0.78363510680201887	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	MIR3201(D),FAM19A5(D),LOC339685(D)	2.0
8	76	23	2	53	MutuallyExclusive		0.5463917525773195	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	97		0.0	False	0.020618556701030927	[23, 76]	2		('MDM2(A)', 'TP53')	0.55394253561140849	MDM2(A)	TP53	2.2
8	7	10	3	3	Cooccurring	243.0	0.21428571428571427	set(['CooccurringCooccurringCooccurring'])	14	21.865167465469966	0.03	False	0.21428571428571427	[10, 7]	2	102.03744817219318	('EP400', 'TRIML1')	6.6104563626204264e-05	EP400	TRIML1	5.3
8	5	19	3	14	Cooccurring	233.0	0.6666666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	21	24.014974933439632	0.02	False	0.14285714285714285	[19, 5]	2	168.10482453407744	('RB1', 'KIF1B')	0.0001518525143487324	RB1	KIF1B	5.1
8	6	6	3	0	Cooccurring	232.0	0.0	set(['CooccurringCooccurringCooccurring'])	9	23.205267973937712	0.0	False	0.3333333333333333	[6, 6]	2	69.61580392181314	('PRTG', 'PRKD3')	6.422946714174054e-06	PRTG	PRKD3	6.1
8	7	8	3	1	Cooccurring	236.66666666666666	0.08333333333333333	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	24.928886484204	0.0	False	0.25	[8, 7]	2	99.715545936816	('ADCY1', 'AKAP13')	3.1110147049657721e-05	ADCY1	AKAP13	5.6
8	5	5	2	0	Cooccurring	329.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	26.537216362431636	0.03	False	0.25	[5, 5]	2	106.14886544972654	('DGKZ', 'LRRK2')	0.00038418002555840514	DGKZ	LRRK2	4.3
8	19	6	3	13	Cooccurring	207.66666666666666	0.5909090909090909	set(['CooccurringCooccurringCooccurring'])	22	24.750769046381638	0.04	False	0.13636363636363635	[6, 19]	2	181.50563967346537	('HERC2', 'PCLO')	0.00029861528421545771	HERC2	PCLO	4.9
8	22	20	0	2	MutuallyExclusive		0.047619047619047616	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	42		0.03	False	0.0	[20, 22]	2		('LRP2', 'TP53(D)')	0.5325831218642223	LRP2	TP53(D)	1.9
8	5	5	2	0	Cooccurring	328.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.520292408774022	0.04	False	0.25	[5, 5]	2	94.08116963509609	('C21orf58', 'N4BP3')	0.00038418002555840514	C21orf58	N4BP3	4.3
8	5	8	2	3	Cooccurring	356.5	0.2727272727272727	set(['CooccurringCooccurringCooccurring'])	11	27.139872125935124	0.04	False	0.18181818181818182	[8, 5]	2	149.26929669264317	('CHD5', 'CFTR')	0.0010667024942633745	CHD5	CFTR	4.0
8	53	6	0	47	MutuallyExclusive		0.7966101694915254	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	59		0.02	False	0.0	[6, 53]	2		('SIM2', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.63059012434847395	SIM2	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	2.0
7	5	127	1	122	MutuallyExclusive		0.9312977099236641	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	131		0.04	False	0.007633587786259542	[127, 5]	2		('EGFR(A)', 'GMIP')	0.78471399238763029	EGFR(A)	GMIP	2.2
7	41	9	0	32	MutuallyExclusive		0.64	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	50		0.02	False	0.0	[9, 41]	2		('COL5A3', 'MDM4(A)')	0.58773492368501834	COL5A3	MDM4(A)	1.9
7	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	24.630379789256597	0.04	False	0.25	[5, 5]	2	98.52151915702639	('COL6A1', 'DOCK4')	0.00038418002555840514	COL6A1	DOCK4	4.3
7	6	6	3	0	Cooccurring	232.66666666666666	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	25.058070772349318	0.01	False	0.3333333333333333	[6, 6]	2	75.17421231704796	('SHROOM2', 'ZFHX3')	6.422946714174054e-06	SHROOM2	ZFHX3	6.1
7	9	5	3	4	Cooccurring	244.33333333333334	0.36363636363636365	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	22.3531842686432	0.01	False	0.2727272727272727	[5, 9]	2	81.96167565169175	('C7', 'PKD1L2')	1.3445591165402459e-05	C7	PKD1L2	5.9
7	27	23	0	4	MutuallyExclusive		0.08	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	50		0.0	False	0.0	[23, 27]	2		('MDM2(A)', 'FAF1(D)')	0.40886806353273591	MDM2(A)	FAF1(D)	2.1
7	76	53	10	23	MutuallyExclusive		0.19327731092436976	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	119		0.0	False	0.08403361344537816	[53, 76]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'TP53')	0.98301322029420402	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TP53	2.1
7	7	14	5	7	Cooccurring	152.4	0.4375	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	16	21.04145986254168	0.0	False	0.3125	[14, 7]	2	67.33267156013338	('CNTNAP2', 'DCC')	2.6067347172606504e-08	CNTNAP2	DCC	8.8
7	5	7	3	2	Cooccurring	234.66666666666666	0.2222222222222222	set(['CooccurringCooccurringCooccurring'])	9	24.833295651517627	0.01	False	0.3333333333333333	[7, 5]	2	74.49988695455289	('MYH9', 'PTPRD')	5.6259813791746611e-06	MYH9	PTPRD	6.2
7	9	6	3	3	Cooccurring	228.0	0.25	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	22.590296932226558	0.0	False	0.25	[6, 9]	2	90.36118772890623	('ATP2B3', 'ANO2')	2.6721938683462787e-05	ATP2B3	ANO2	5.7
7	6	5	3	1	Cooccurring	224.66666666666666	0.125	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	8	22.319675360648723	0.0	False	0.375	[5, 6]	2	59.51913429506326	('RRP1B', 'FLNC')	3.2216155375246676e-06	RRP1B	FLNC	6.4
7	8	9	3	1	Cooccurring	248.0	0.07142857142857142	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	14	21.470674402724363	0.02	False	0.21428571428571427	[9, 8]	2	100.19648054604703	('CALN1', 'NLRP7')	7.3881619549025573e-05	CALN1	NLRP7	5.3
7	5	5	3	0	Cooccurring	228.66666666666666	0.0	set(['CooccurringCooccurringCooccurring'])	7	21.750110989907242	0.0	False	0.42857142857142855	[5, 5]	2	50.75025897645023	('ZAN', 'ARAP3')	1.6141960859580385e-06	ZAN	ARAP3	6.6
7	5	14	3	9	Cooccurring	242.33333333333334	0.5625	set(['CooccurringCooccurringCooccurring'])	16	21.88842050021461	0.01	False	0.1875	[14, 5]	2	116.73824266781126	('CNTNAP2', 'CFTR')	5.7651703846065396e-05	CNTNAP2	CFTR	5.4
7	6	6	3	0	Cooccurring	240.66666666666666	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	21.797901211016566	0.01	False	0.3333333333333333	[6, 6]	2	65.3937036330497	('CACNA1H', 'PLXND1')	6.422946714174054e-06	CACNA1H	PLXND1	6.1
7	5	5	2	0	Cooccurring	295.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	24.374497370069182	0.02	False	0.25	[5, 5]	2	97.49798948027673	('DISP1', 'MSH6')	0.00038418002555840514	DISP1	MSH6	4.3
7	5	5	2	0	Cooccurring	356.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.295231805200324	0.02	False	0.25	[5, 5]	2	101.1809272208013	('SRMS', 'PCDHGA11')	0.00038418002555840514	SRMS	PCDHGA11	4.3
7	53	9	0	44	MutuallyExclusive		0.7096774193548387	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	62		0.0	False	0.0	[9, 53]	2		('MICALCL', 'CDK4(A)')	0.49999226359062293	MICALCL	CDK4(A)	2.1
7	9	5	3	4	Cooccurring	208.33333333333334	0.36363636363636365	set(['CooccurringCooccurringCooccurring'])	11	23.49580047844519	0.02	False	0.2727272727272727	[5, 9]	2	86.1512684209657	('MYH3', 'ZMYM3')	1.3445591165402459e-05	MYH3	ZMYM3	5.9
7	22	6	4	16	Cooccurring	214.0	0.6666666666666666	set(['CooccurringCooccurringCooccurring'])	24	25.52327902490195	0.01	False	0.16666666666666666	[6, 22]	2	153.13967414941172	('DOCK8', 'HYDIN')	9.5401846569551762e-06	DOCK8	HYDIN	6.4
7	5	6	2	1	Cooccurring	356.5	0.1111111111111111	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	27.69002618929072	0.04	False	0.2222222222222222	[6, 5]	2	124.60511785180825	('PLXND1', 'SPTBN4')	0.00057465923056908665	PLXND1	SPTBN4	4.2
7	7	6	3	1	Cooccurring	232.0	0.1	set(['CooccurringCooccurringCooccurring'])	10	23.115031322454996	0.0	False	0.3	[6, 7]	2	77.05010440818333	('DOCK8', 'GABRA1')	1.1204738724164403e-05	DOCK8	GABRA1	6.0
7	6	127	1	121	MutuallyExclusive		0.9166666666666666	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	132		0.01	False	0.007575757575757576	[127, 6]	2		('EGFR(A)', 'ZFHX3')	0.71281364341466502	EGFR(A)	ZFHX3	2.3
7	5	5	3	0	Cooccurring	206.66666666666666	0.0	set(['CooccurringCooccurringCooccurring'])	7	22.467331585012996	0.0	False	0.42857142857142855	[5, 5]	2	52.42377369836366	('BPTF', 'UMOD')	1.6141960859580385e-06	BPTF	UMOD	6.6
7	5	53	0	48	MutuallyExclusive		0.8275862068965517	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	58		0.04	False	0.0	[53, 5]	2		('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ABCA4')	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ABCA4	1.9
7	7	7	3	0	Cooccurring	209.66666666666666	0.0	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	23.210316388458637	0.01	False	0.2727272727272727	[7, 7]	2	85.10449342434833	('SPEN', 'BCAR3')	1.952592867705256e-05	SPEN	BCAR3	5.8
7	5	7	3	2	Cooccurring	234.66666666666666	0.2222222222222222	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	9	24.50671734286892	0.0	False	0.3333333333333333	[7, 5]	2	73.52015202860677	('MYH9', 'PTCHD2')	5.6259813791746611e-06	MYH9	PTCHD2	6.2
7	6	76	0	70	MutuallyExclusive		0.8536585365853658	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'MutuallyExclusiveMutuallyExclusiveMutuallyExclusive'])	82		0.02	False	0.0	[76, 6]	2		('PTEN', 'SKIV2L')	0.51028849310603552	PTEN	SKIV2L	2.2
7	5	5	2	0	Cooccurring	303.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	24.047365903399953	0.03	False	0.25	[5, 5]	2	96.18946361359981	('DNMBP', 'EPX')	0.00038418002555840514	DNMBP	EPX	4.3
7	6	10	3	4	Cooccurring	250.66666666666666	0.3076923076923077	set(['CooccurringCooccurringCooccurring'])	13	24.390806109512887	0.03	False	0.23076923076923078	[10, 6]	2	105.6934931412225	('ANK1', 'PTCH1')	3.8053581776371059e-05	ANK1	PTCH1	5.5
7	5	5	2	0	Cooccurring	297.0	0.0	set(['CooccurringCooccurringCooccurring'])	8	25.076284724528495	0.03	False	0.25	[5, 5]	2	100.30513889811398	('PRPF8', 'KIF1B')	0.00038418002555840514	PRPF8	KIF1B	4.3
7	7	53	0	46	MutuallyExclusive		0.7666666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive'])	60		0.04	False	0.0	[53, 7]	2		('CDK4(A)', 'CELSR1')	0.58371596363253875	CDK4(A)	CELSR1	2.0
7	5	5	2	0	Cooccurring	293.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	23.503467648526588	0.04	False	0.25	[5, 5]	2	94.01387059410635	('DACT1', 'USP43')	0.00038418002555840514	DACT1	USP43	4.3
7	5	5	2	0	Cooccurring	356.5	0.0	set(['CooccurringCooccurringCooccurring'])	8	27.28693237178087	0.04	False	0.25	[5, 5]	2	109.14772948712348	('ABCG4', 'UBR4')	0.00038418002555840514	ABCG4	UBR4	4.3
7	10	5	3	5	Cooccurring	247.0	0.4166666666666667	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	12	23.18149310093089	0.01	False	0.25	[5, 10]	2	92.72597240372356	('HECW1', 'PIK3CG')	1.9167509954902627e-05	HECW1	PIK3CG	5.8
7	7	6	2	1	Cooccurring	356.5	0.09090909090909091	set(['CooccurringMutuallyExclusiveMutuallyExclusive', 'CooccurringCooccurringCooccurring'])	11	27.6265204557844	0.04	False	0.18181818181818182	[6, 7]	2	151.9458625068142	('SHROOM2', 'FBN2')	0.0011978064260045435	SHROOM2	FBN2	4.0
