MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	Overlap	Coverage	RoundedLogPCov	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0.9230769230769231	False	0.6919895228923344	CDKN2A(D)	ADCY1	0.01098901098901099	8	176	[176, 8]	2	2	182	2.4	168	MutuallyExclusive	('CDKN2A(D)', 'ADCY1')	0.0
0.7966101694915254	False	0.63059012434847395	ESPL1	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('ESPL1', 'CDK4(A)')	0.04
0.5185185185185185	False	0.46304893060600488	FRMPD4(D)	MDM4(A)	0.0	41	13	[13, 41]	2	0	54	2.1	28	MutuallyExclusive	('FRMPD4(D)', 'MDM4(A)')	0.01
0.7037037037037037	False	0.58765848858219538	TRHDE	PDGFRA(A)	0.0	46	8	[8, 46]	2	0	54	2.0	38	MutuallyExclusive	('TRHDE', 'PDGFRA(A)')	0.04
0.6078431372549019	False	0.55379530133167321	HCN1	PTEN(D)	0.0	41	10	[10, 41]	2	0	51	2.0	31	MutuallyExclusive	('HCN1', 'PTEN(D)')	0.03
0.9242424242424242	False	0.37727868154039457	SMARCA4	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('SMARCA4', 'EGFR(A)')	0.0
0.21052631578947367	False	0.6904096971711966	SOX2-OT(A),PIK3CA(A)	RB1(D)	0.017543859649122806	35	23	[23, 35]	2	1	57	1.9	12	MutuallyExclusive	('SOX2-OT(A),PIK3CA(A)', 'RB1(D)')	0.02
0.7096774193548387	False	0.49999226359062293	LRP1B	CDK4(A)	0.0	53	9	[9, 53]	2	0	62	2.1	44	MutuallyExclusive	('LRP1B', 'CDK4(A)')	0.0
0.782608695652174	False	0.74496723730333625	PCNT	PTEN(D)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('PCNT', 'PTEN(D)')	0.03
0.782608695652174	False	0.74496723730333625	MLL3	MDM4(A)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('MLL3', 'MDM4(A)')	0.03
0.8765432098765432	False	0.57107521015319307	PDE6B	PTEN	0.0	76	5	[5, 76]	2	0	81	2.2	71	MutuallyExclusive	('PDE6B', 'PTEN')	0.01
0.1875	False	0.70389019019215371	PDPN,PRDM2(A)	RB1	0.0	19	13	[13, 19]	2	0	32	1.7	6	MutuallyExclusive	('PDPN,PRDM2(A)', 'RB1')	0.02
0.7446808510638298	False	0.70218900658992944	CARD11	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('CARD11', 'PTEN(D)')	0.02
0.5428571428571428	False	0.73511117915221669	FAF1(D)	NLRP12	0.0	8	27	[27, 8]	2	0	35	1.7	19	MutuallyExclusive	('FAF1(D)', 'NLRP12')	0.04
0.7966101694915254	False	0.63059012434847395	SH3TC1	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('SH3TC1', 'CDK4(A)')	0.01
0.9392265193370166	False	0.54598090884904771	ATP2B3	CDKN2A(D)	0.0055248618784530384	176	6	[6, 176]	2	1	181	2.5	170	MutuallyExclusive	('ATP2B3', 'CDKN2A(D)')	0.0
0.2903225806451613	False	0.7315956354687092	OBSCN	FLG2	0.0	11	20	[20, 11]	2	0	31	1.6	9	MutuallyExclusive	('OBSCN', 'FLG2')	0.02
0.047619047619047616	False	0.5325831218642223	LRP2	MIR3201(D),FAM19A5(D),LOC339685(D)	0.0	22	20	[20, 22]	2	0	42	1.9	2	MutuallyExclusive	('LRP2', 'MIR3201(D),FAM19A5(D),LOC339685(D)')	0.01
0.9242424242424242	False	0.37727868154037614	EGFR(A)	DDX11	0.0	5	127	[127, 5]	2	0	132	2.5	122	MutuallyExclusive	('EGFR(A)', 'DDX11')	0.0
0.782608695652174	False	0.74496723730333625	BRPF3	MDM4(A)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('BRPF3', 'MDM4(A)')	0.04
0.8275862068965517	False	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	MSH6	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'MSH6')	0.02
0.15	False	0.57175283002144339	MDM2(A)	PIK3R1	0.0	17	23	[23, 17]	2	0	40	1.8	6	MutuallyExclusive	('MDM2(A)', 'PIK3R1')	0.01
0.9242424242424242	False	0.37727868154039457	SRCRB4D	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('SRCRB4D', 'EGFR(A)')	0.01
0.627906976744186	False	0.66949301743881662	RB1(D)	NUP210L	0.0	8	35	[35, 8]	2	0	43	1.8	27	MutuallyExclusive	('RB1(D)', 'NUP210L')	0.04
0.782608695652174	False	0.74496723730333625	ZAN	MDM4(A)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('ZAN', 'MDM4(A)')	0.03
0.5471698113207547	False	0.49155494585372922	KEL	PTEN(D)	0.0	41	12	[12, 41]	2	0	53	2.0	29	MutuallyExclusive	('KEL', 'PTEN(D)')	0.01
0.7096774193548387	False	0.49999226359062293	FBLN2	CDK4(A)	0.0	53	9	[9, 53]	2	0	62	2.1	44	MutuallyExclusive	('FBLN2', 'CDK4(A)')	0.04
0.9166666666666666	False	0.71281364341466502	EGFR(A)	NFKBIL2	0.007575757575757576	6	127	[127, 6]	2	1	132	2.3	121	MutuallyExclusive	('EGFR(A)', 'NFKBIL2')	0.04
0.27419354838709675	False	0.90000967607921101	TP53	EGFR(A)	0.0913978494623656	127	76	[76, 127]	2	17	186	2.3	51	MutuallyExclusive	('TP53', 'EGFR(A)')	0.0
0.9166666666666666	False	0.71281364341466502	EGFR(A)	C9orf150	0.007575757575757576	6	127	[127, 6]	2	1	132	2.3	121	MutuallyExclusive	('EGFR(A)', 'C9orf150')	0.01
0.28205128205128205	False	0.60648835590053329	SPTA1	IDH1	0.0	14	25	[25, 14]	2	0	39	1.8	11	MutuallyExclusive	('SPTA1', 'IDH1')	0.02
0.7558139534883721	False	0.67290444019129436	PTEN	SLIT3	0.011627906976744186	11	76	[76, 11]	2	1	86	2.1	65	MutuallyExclusive	('PTEN', 'SLIT3')	0.03
0.8313253012048193	False	0.45589589075541553	PTEN	TRRAP	0.0	7	76	[76, 7]	2	0	83	2.3	69	MutuallyExclusive	('PTEN', 'TRRAP')	0.01
0.9388888888888889	False	0.93510187277925261	CDKN2A(D)	NACA	0.016666666666666666	7	176	[176, 7]	2	3	180	2.3	169	MutuallyExclusive	('CDKN2A(D)', 'NACA')	0.04
0.8947368421052632	False	0.84697713162513744	EGFR(A)	TAF1L	0.015037593984962405	8	127	[127, 8]	2	2	133	2.2	119	MutuallyExclusive	('EGFR(A)', 'TAF1L')	0.02
0.9022556390977443	False	0.64165952527292602	EGFR(A)	WBSCR17	0.007518796992481203	7	127	[127, 7]	2	1	133	2.3	120	MutuallyExclusive	('EGFR(A)', 'WBSCR17')	0.03
0.7377049180327869	False	0.54026519667613637	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CHD5	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'CHD5')	0.03
0.4722222222222222	False	0.22897716762094067	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	RB1	0.0	19	53	[53, 19]	2	0	72	2.5	34	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'RB1')	0.0
0.9166666666666666	False	0.71281364341466502	EGFR(A)	SCN10A	0.007575757575757576	6	127	[127, 6]	2	1	132	2.3	121	MutuallyExclusive	('EGFR(A)', 'SCN10A')	0.01
0.673469387755102	False	0.62370079214884344	PTEN(D)	ABCB4	0.0	8	41	[41, 8]	2	0	49	1.9	33	MutuallyExclusive	('PTEN(D)', 'ABCB4')	0.02
0.7931034482758621	False	0.63631408916813581	EGFR	ARHGAP9	0.0	6	52	[52, 6]	2	0	58	2.0	46	MutuallyExclusive	('EGFR', 'ARHGAP9')	0.03
0.782608695652174	False	0.74496723730333625	SP1	PTEN(D)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('SP1', 'PTEN(D)')	0.04
0.17391304347826086	False	0.47870167345631448	RB1	FAF1(D)	0.0	27	19	[19, 27]	2	0	46	2.0	8	MutuallyExclusive	('RB1', 'FAF1(D)')	0.01
0.95	False	0.64384448813714468	CDKN2A(D)	COL12A1	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'COL12A1')	0.01
0.9120879120879121	False	0.92921340507152506	CDH18	CDKN2A(D)	0.02197802197802198	176	10	[10, 176]	2	4	182	2.3	166	MutuallyExclusive	('CDH18', 'CDKN2A(D)')	0.03
0.8275862068965517	False	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	ABCA4	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'ABCA4')	0.04
0.21212121212121213	False	0.69081794380211614	LRP2	ARID2(D)	0.0	13	20	[20, 13]	2	0	33	1.7	7	MutuallyExclusive	('LRP2', 'ARID2(D)')	0.02
0.15789473684210525	False	0.60497914169214018	SYNE1	INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)	0.0	22	16	[16, 22]	2	0	38	1.8	6	MutuallyExclusive	('SYNE1', 'INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)')	0.03
0.64	False	0.58773492368501834	ZMYM3	MDM4(A)	0.0	41	9	[9, 41]	2	0	50	1.9	32	MutuallyExclusive	('ZMYM3', 'MDM4(A)')	0.03
0.9444444444444444	False	0.83957164671367857	ANO6(A)	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('ANO6(A)', 'CDKN2A(D)')	0.02
0.7037037037037037	False	0.58765848858219538	VAV2(D)	PDGFRA(A)	0.0	46	8	[8, 46]	2	0	54	2.0	38	MutuallyExclusive	('VAV2(D)', 'PDGFRA(A)')	0.04
0.1282051282051282	False	0.58604665077156293	NF1	LINC00290(D)	0.0	17	22	[22, 17]	2	0	39	1.8	5	MutuallyExclusive	('NF1', 'LINC00290(D)')	0.03
0.673469387755102	False	0.62370079214886454	SPEG	PTEN(D)	0.0	41	8	[8, 41]	2	0	49	1.9	33	MutuallyExclusive	('SPEG', 'PTEN(D)')	0.03
0.673469387755102	False	0.62370079214884344	MDM4(A)	GPR98	0.0	8	41	[41, 8]	2	0	49	1.9	33	MutuallyExclusive	('MDM4(A)', 'GPR98')	0.02
0.6	False	0.37363054377736749	ARID2(D)	EGFR	0.0	52	13	[13, 52]	2	0	65	2.2	39	MutuallyExclusive	('ARID2(D)', 'EGFR')	0.0
0.06976744186046512	False	0.5173009662872049	LRP2	MDM2(A)	0.0	23	20	[20, 23]	2	0	43	1.9	3	MutuallyExclusive	('LRP2', 'MDM2(A)')	0.01
0.673469387755102	False	0.62370079214884344	MDM4(A)	NLRP12	0.0	8	41	[41, 8]	2	0	49	1.9	33	MutuallyExclusive	('MDM4(A)', 'NLRP12')	0.02
0.7666666666666667	False	0.58371596363253875	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	SAMSN1,LOC388813,NRIP1,USP25,LINC00478,MIR99A,MIRLET7C,MIR125B2,C21orf37,CXADR,BTG3,C21orf91-OT1,C21orf91,CHODL-AS1,CHODL,TMPRSS15(A)	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'SAMSN1,LOC388813,NRIP1,USP25,LINC00478,MIR99A,MIRLET7C,MIR125B2,C21orf37,CXADR,BTG3,C21orf91-OT1,C21orf91,CHODL-AS1,CHODL,TMPRSS15(A)')	0.04
0.9281767955801105	False	0.89448140095104489	SEMG1	CDKN2A(D)	0.016574585635359115	176	8	[8, 176]	2	3	181	2.3	168	MutuallyExclusive	('SEMG1', 'CDKN2A(D)')	0.01
0.3333333333333333	False	0.70873467761630848	TP53(D)	SDCCAG8,MIR4677,AKT3,LOC339529,ZNF238,C1orf100,ADSS(A)	0.0	11	22	[22, 11]	2	0	33	1.7	11	MutuallyExclusive	('TP53(D)', 'SDCCAG8,MIR4677,AKT3,LOC339529,ZNF238,C1orf100,ADSS(A)')	0.03
0.3333333333333333	False	0.68002975482882921	CDK4(A)	FAF1(D)	0.02564102564102564	27	53	[53, 27]	2	2	78	2.1	26	MutuallyExclusive	('CDK4(A)', 'FAF1(D)')	0.01
0.022222222222222223	False	0.48379475984287212	MDM2(A)	HYDIN	0.0	22	23	[23, 22]	2	0	45	2.0	1	MutuallyExclusive	('MDM2(A)', 'HYDIN')	0.02
0.022222222222222223	False	0.48379475984286868	TP53(D)	MDM2(A)	0.0	23	22	[22, 23]	2	0	45	2.0	1	MutuallyExclusive	('TP53(D)', 'MDM2(A)')	0.01
0.7674418604651163	False	0.32477144186226137	PTEN	SYNE2	0.0	10	76	[76, 10]	2	0	86	2.4	66	MutuallyExclusive	('PTEN', 'SYNE2')	0.0
0.9242424242424242	False	0.37727868154037614	EGFR(A)	WHSC1L1	0.0	5	127	[127, 5]	2	0	132	2.5	122	MutuallyExclusive	('EGFR(A)', 'WHSC1L1')	0.0
0.6428571428571429	False	0.514028014933823	CEP250	PDGFRA(A)	0.0	46	10	[10, 46]	2	0	56	2.0	36	MutuallyExclusive	('CEP250', 'PDGFRA(A)')	0.04
0.41379310344827586	False	0.36430600157244603	PTEN(D)	PIK3R1	0.0	17	41	[41, 17]	2	0	58	2.2	24	MutuallyExclusive	('PTEN(D)', 'PIK3R1')	0.01
0.9312977099236641	False	0.78471399238763029	EGFR(A)	UGT2A1	0.007633587786259542	5	127	[127, 5]	2	1	131	2.2	122	MutuallyExclusive	('EGFR(A)', 'UGT2A1')	0.03
0.6413043478260869	False	0.44785052272925963	PIK3CA	PTEN	0.010869565217391304	76	17	[17, 76]	2	1	92	2.3	59	MutuallyExclusive	('PIK3CA', 'PTEN')	0.0
0.7083333333333334	False	0.66181067661773096	MYH7B	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('MYH7B', 'PTEN(D)')	0.04
0.022222222222222223	False	0.48379475984287212	SOX2-OT(A),PIK3CA(A)	NF1	0.0	22	23	[23, 22]	2	0	45	2.0	1	MutuallyExclusive	('SOX2-OT(A),PIK3CA(A)', 'NF1')	0.01
0.8765432098765432	False	0.57107521015310025	PTEN	ZNF599	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'ZNF599')	0.01
0.65625	False	0.428082929080146	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	SLIT3	0.0	11	53	[53, 11]	2	0	64	2.2	42	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'SLIT3')	0.01
0.7666666666666667	False	0.58371596363245581	UBASH3A	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	0.0	53	7	[7, 53]	2	0	60	2.0	46	MutuallyExclusive	('UBASH3A', 'QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)')	0.04
0.1891891891891892	False	0.62449459787581285	TP53(D)	RPL5,FAM69A,SNORA66(D)	0.0	15	22	[22, 15]	2	0	37	1.8	7	MutuallyExclusive	('TP53(D)', 'RPL5,FAM69A,SNORA66(D)')	0.02
0.95	False	0.6438444881372114	ZAN	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('ZAN', 'CDKN2A(D)')	0.01
0.9226519337016574	False	0.95606912054321347	CDKN2A(D)	ANO2	0.022099447513812154	9	176	[176, 9]	2	4	181	2.3	167	MutuallyExclusive	('CDKN2A(D)', 'ANO2')	0.01
0.7083333333333334	False	0.66181067661774984	PTEN(D)	MYT1	0.0	7	41	[41, 7]	2	0	48	1.9	34	MutuallyExclusive	('PTEN(D)', 'MYT1')	0.02
0.2777777777777778	False	0.65293360627513897	DNAH2	SOX2-OT(A),PIK3CA(A)	0.0	23	13	[13, 23]	2	0	36	1.7	10	MutuallyExclusive	('DNAH2', 'SOX2-OT(A),PIK3CA(A)')	0.03
0.1794871794871795	False	0.5910915286836177	SYNE1	MDM2(A)	0.0	23	16	[16, 23]	2	0	39	1.8	7	MutuallyExclusive	('SYNE1', 'MDM2(A)')	0.01
0.7083333333333334	False	0.66181067661774984	MDM4(A)	TRRAP	0.0	7	41	[41, 7]	2	0	48	1.9	34	MutuallyExclusive	('MDM4(A)', 'TRRAP')	0.04
0.8536585365853658	False	0.51028849310611801	CACNA1H	PTEN	0.0	76	6	[6, 76]	2	0	82	2.2	70	MutuallyExclusive	('CACNA1H', 'PTEN')	0.02
0.42105263157894735	False	0.65439507585772805	MXRA5	FAF1(D)	0.0	27	11	[11, 27]	2	0	38	1.8	16	MutuallyExclusive	('MXRA5', 'FAF1(D)')	0.03
0.7083333333333334	False	0.66181067661773096	KCNH5	PTEN(D)	0.0	41	7	[7, 41]	2	0	48	1.9	34	MutuallyExclusive	('KCNH5', 'PTEN(D)')	0.04
0.7358490566037735	False	0.62824751332023865	SIM1	PDGFRA(A)	0.0	46	7	[7, 46]	2	0	53	1.9	39	MutuallyExclusive	('SIM1', 'PDGFRA(A)')	0.04
0.95	False	0.6438444881372114	SRCRB4D	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('SRCRB4D', 'CDKN2A(D)')	0.0
0.95	False	0.64384448813714468	CDKN2A(D)	ASTL	0.005555555555555556	5	176	[176, 5]	2	1	180	2.4	171	MutuallyExclusive	('CDKN2A(D)', 'ASTL')	0.02
0.6825396825396826	False	0.46266889743588796	STAG2	CDK4(A)	0.0	53	10	[10, 53]	2	0	63	2.1	43	MutuallyExclusive	('STAG2', 'CDK4(A)')	0.02
0.5471698113207547	False	0.49155494585372922	LRP1	MDM4(A)	0.0	41	12	[12, 41]	2	0	53	2.0	29	MutuallyExclusive	('LRP1', 'MDM4(A)')	0.02
0.788235294117647	False	0.36370303426173867	PTEN	ADAM29	0.0	9	76	[76, 9]	2	0	85	2.4	67	MutuallyExclusive	('PTEN', 'ADAM29')	0.02
0.2777777777777778	False	0.65293360627513897	FRMPD4(D)	MDM2(A)	0.0	23	13	[13, 23]	2	0	36	1.7	10	MutuallyExclusive	('FRMPD4(D)', 'MDM2(A)')	0.02
0.7666666666666667	False	0.58371596363253875	CDK4(A)	BCOR	0.0	7	53	[53, 7]	2	0	60	2.0	46	MutuallyExclusive	('CDK4(A)', 'BCOR')	0.02
0.9175824175824175	False	0.84521122527706249	MYCNOS,MYCN(A)	CDKN2A(D)	0.016483516483516484	176	9	[9, 176]	2	3	182	2.3	167	MutuallyExclusive	('MYCNOS,MYCN(A)', 'CDKN2A(D)')	0.01
0.07317073170731707	False	0.54986458009651229	MIR3201(D),FAM19A5(D),LOC339685(D)	PCLO	0.0	19	22	[22, 19]	2	0	41	1.9	3	MutuallyExclusive	('MIR3201(D),FAM19A5(D),LOC339685(D)', 'PCLO')	0.01
0.5769230769230769	False	0.52177046726354059	TCHH	MDM4(A)	0.0	41	11	[11, 41]	2	0	52	2.0	30	MutuallyExclusive	('TCHH', 'MDM4(A)')	0.01
0.8275862068965517	False	0.68115181359238564	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	WHSC1L1	0.0	5	53	[53, 5]	2	0	58	1.9	48	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'WHSC1L1')	0.02
0.9242424242424242	False	0.37727868154039457	PPEF2	EGFR(A)	0.0	127	5	[5, 127]	2	0	132	2.5	122	MutuallyExclusive	('PPEF2', 'EGFR(A)')	0.0
0.7966101694915254	False	0.6305901243484795	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	GPR112	0.0	6	53	[53, 6]	2	0	59	2.0	47	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'GPR112')	0.04
0.9242424242424242	False	0.37727868154037614	EGFR(A)	C2orf55	0.0	5	127	[127, 5]	2	0	132	2.5	122	MutuallyExclusive	('EGFR(A)', 'C2orf55')	0.02
0.7096774193548387	False	0.49999226359062293	PLEKHG4B	CDK4(A)	0.0	53	9	[9, 53]	2	0	62	2.1	44	MutuallyExclusive	('PLEKHG4B', 'CDK4(A)')	0.02
0.8275862068965517	False	0.6811518135923802	ATP6V0A4	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('ATP6V0A4', 'CDK4(A)')	0.04
0.9444444444444444	False	0.83957164671367857	EPHA7	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('EPHA7', 'CDKN2A(D)')	0.03
0.41935483870967744	False	0.75481946566831271	MIR3201(D),FAM19A5(D),LOC339685(D)	HUWE1	0.0	9	22	[22, 9]	2	0	31	1.6	13	MutuallyExclusive	('MIR3201(D),FAM19A5(D),LOC339685(D)', 'HUWE1')	0.02
0.8765432098765432	False	0.57107521015310025	PTEN	PVRL4	0.0	5	76	[76, 5]	2	0	81	2.2	71	MutuallyExclusive	('PTEN', 'PVRL4')	0.01
0.8275862068965517	False	0.6811518135923802	C7	CDK4(A)	0.0	53	5	[5, 53]	2	0	58	1.9	48	MutuallyExclusive	('C7', 'CDK4(A)')	0.04
0.673469387755102	False	0.62370079214886454	PDGFRA	MDM4(A)	0.0	41	8	[8, 41]	2	0	49	1.9	33	MutuallyExclusive	('PDGFRA', 'MDM4(A)')	0.02
0.65625	False	0.428082929080146	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	TCHH	0.0	11	53	[53, 11]	2	0	64	2.2	42	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'TCHH')	0.0
0.9444444444444444	False	0.83957164671367857	MAP1B	CDKN2A(D)	0.011111111111111112	176	6	[6, 176]	2	2	180	2.3	170	MutuallyExclusive	('MAP1B', 'CDKN2A(D)')	0.03
0.673469387755102	False	0.62370079214884344	PTEN(D)	NLRP12	0.0	8	41	[41, 8]	2	0	49	1.9	33	MutuallyExclusive	('PTEN(D)', 'NLRP12')	0.03
0.8536585365853658	False	0.51028849310603552	PTEN	CCDC60	0.0	6	76	[76, 6]	2	0	82	2.2	70	MutuallyExclusive	('PTEN', 'CCDC60')	0.02
0.1282051282051282	False	0.58604665077161289	PIK3CA	INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)	0.0	22	17	[17, 22]	2	0	39	1.8	5	MutuallyExclusive	('PIK3CA', 'INPP5A,NKX6-2,TTC40,LOC399829,GPR123,KNDC1,UTF1,VENTX,MIR202,ADAM8,TUBGCP2,ZNF511,CALY,PRAP1,C10orf125,ECHS1,MIR3944,PAOX,MTG1(D),PAOX(D)')	0.03
0.7377049180327869	False	0.54026519667613637	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	GPR98	0.0	8	53	[53, 8]	2	0	61	2.1	45	MutuallyExclusive	('QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)', 'GPR98')	0.03
0.8880597014925373	False	0.57322032315490745	PDGFRA	EGFR(A)	0.007462686567164179	127	8	[8, 127]	2	1	134	2.4	119	MutuallyExclusive	('PDGFRA', 'EGFR(A)')	0.03
0.8321167883211679	False	0.81715979965787056	ARID2(D)	EGFR(A)	0.021897810218978103	127	13	[13, 127]	2	3	137	2.2	114	MutuallyExclusive	('ARID2(D)', 'EGFR(A)')	0.02
0.6666666666666666	False	0.70410491642034356	ITPR3	RB1(D)	0.0	35	7	[7, 35]	2	0	42	1.8	28	MutuallyExclusive	('ITPR3', 'RB1(D)')	0.03
0.782608695652174	False	0.74496723730333625	MYH8	MDM4(A)	0.0	41	5	[5, 41]	2	0	46	1.8	36	MutuallyExclusive	('MYH8', 'MDM4(A)')	0.03
0.9312977099236641	False	0.78471399238763029	EGFR(A)	LRRK2	0.007633587786259542	5	127	[127, 5]	2	1	131	2.2	122	MutuallyExclusive	('EGFR(A)', 'LRRK2')	0.04
0.5428571428571428	False	0.73511117915234603	EPPK1	FAF1(D)	0.0	27	8	[8, 27]	2	0	35	1.7	19	MutuallyExclusive	('EPPK1', 'FAF1(D)')	0.02
0.64	False	0.58773492368493385	MDM4(A)	KDR	0.0	9	41	[41, 9]	2	0	50	1.9	32	MutuallyExclusive	('MDM4(A)', 'KDR')	0.02
0.803921568627451	False	0.71782110570967139	NLGN4X	PDGFRA(A)	0.0	46	5	[5, 46]	2	0	51	1.9	41	MutuallyExclusive	('NLGN4X', 'PDGFRA(A)')	0.04
0.7446808510638298	False	0.70218900658992944	ESPL1	PTEN(D)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('ESPL1', 'PTEN(D)')	0.04
0.7446808510638298	False	0.70218900658992944	PKD1	MDM4(A)	0.0	41	6	[6, 41]	2	0	47	1.8	35	MutuallyExclusive	('PKD1', 'MDM4(A)')	0.04
0.7966101694915254	False	0.63059012434847395	NEB	CDK4(A)	0.0	53	6	[6, 53]	2	0	59	2.0	47	MutuallyExclusive	('NEB', 'CDK4(A)')	0.04
0.95	False	0.6438444881372114	AGAP3	CDKN2A(D)	0.005555555555555556	176	5	[5, 176]	2	1	180	2.4	171	MutuallyExclusive	('AGAP3', 'CDKN2A(D)')	0.02
