MutationFrequencyDifferenceRatio	Concordance	Probability	Gene0	Gene1	CooccurrenceRatio	MutationFrequency1	MutationFrequency0	MutationFrequencies	Somatic	SetScore	Overlap	Coverage	RoundedLogPCov	CombinedScore	AverageOverlapPMN	MutationFrequencyDifference	Type	GeneSet	PermutationProbability
0.4	FALSE	6.93E-05	CACNA1H	DNAH11	0.2	12	6	"[6, 12]"	2	27.29318256	3	15	5.3	136.4659128	272.6666667	6	Cooccurring	"('CACNA1H', 'DNAH11')"	0.01
0.4	FALSE	6.93E-05	PTPN3	PKHD1	0.2	12	6	"[6, 12]"	2	22.52290743	3	15	5.3	112.6145371	197.3333333	6	Cooccurring	"('PTPN3', 'PKHD1')"	0
0.588235294	FALSE	7.19E-05	"ZBTB20(D),LSAMP(D)"	SIGLEC8	0.176470588	5	15	"[15, 5]"	2	19.98583395	3	17	5.4	113.2530591	203.3333333	10	Cooccurring	"('ZBTB20(D),LSAMP(D)', 'SIGLEC8')"	0.01
0.588235294	FALSE	7.19E-05	"ZBTB20(D),LSAMP(D)"	ALS2CR11	0.176470588	5	15	"[15, 5]"	2	20.85004813	3	17	5.4	118.1502727	199.3333333	10	Cooccurring	"('ZBTB20(D),LSAMP(D)', 'ALS2CR11')"	0.02
0.588235294	FALSE	7.19E-05	"SLBP,TMEM129,TACC3,FGFR3,LETM1,WHSC1,SCARNA22(A)"	FAM47A	0.176470588	5	15	"[15, 5]"	2	19.92689809	3	17	5.4	112.9190892	26.66666667	10	Cooccurring	"('SLBP,TMEM129,TACC3,FGFR3,LETM1,WHSC1,SCARNA22(A)', 'FAM47A')"	0.02
0.588235294	FALSE	7.19E-05	"ZBTB20(D),LSAMP(D)"	PRX	0.176470588	5	15	"[15, 5]"	2	20.6476556	3	17	5.4	117.0033817	201	10	Cooccurring	"('ZBTB20(D),LSAMP(D)', 'PRX')"	0.02
0.588235294	FALSE	7.19E-05	"ZBTB20(D),LSAMP(D)"	ITGAD	0.176470588	5	15	"[15, 5]"	2	19.87838265	3	17	5.4	112.6441683	196.6666667	10	Cooccurring	"('ZBTB20(D),LSAMP(D)', 'ITGAD')"	0.04
0.588235294	FALSE	7.19E-05	SLCO5A1	"RPL5,FAM69A,SNORA66(D)"	0.176470588	15	5	"[5, 15]"	2	19.9009196	3	17	5.4	112.7718778	49	10	Cooccurring	"('SLCO5A1', 'RPL5,FAM69A,SNORA66(D)')"	0
0.071428571	FALSE	7.39E-05	BBS1	ZMYM3	0.214285714	9	8	"[8, 9]"	2	22.31172121	3	14	5.3	104.1213657	208.3333333	1	Cooccurring	"('BBS1', 'ZMYM3')"	0.04
0.071428571	FALSE	7.39E-05	FLNA	CELSR3	0.214285714	8	9	"[9, 8]"	2	23.60363735	3	14	5.3	110.1503076	202.3333333	1	Cooccurring	"('FLNA', 'CELSR3')"	0.04
0.071428571	FALSE	7.39E-05	CALN1	NLRP7	0.214285714	8	9	"[9, 8]"	2	21.4706744	3	14	5.3	100.1964805	248	1	Cooccurring	"('CALN1', 'NLRP7')"	0.02
0.071428571	FALSE	7.39E-05	VWF	ABCB4	0.214285714	8	9	"[9, 8]"	2	22.49048843	3	14	5.3	104.9556127	242.3333333	1	Cooccurring	"('VWF', 'ABCB4')"	0.04
0.071428571	FALSE	7.39E-05	ADCY1	F5	0.214285714	9	8	"[8, 9]"	2	21.68945202	3	14	5.3	101.2174428	195.3333333	1	Cooccurring	"('ADCY1', 'F5')"	0.03
0.071428571	FALSE	7.39E-05	PLEC	PKD1L1	0.214285714	9	8	"[8, 9]"	2	25.10086113	3	14	5.3	117.1373519	246.3333333	1	Cooccurring	"('PLEC', 'PKD1L1')"	0.04
0.071428571	FALSE	7.39E-05	SPEG	CALN1	0.214285714	9	8	"[8, 9]"	2	21.78049887	3	14	5.3	101.642328	244.3333333	1	Cooccurring	"('SPEG', 'CALN1')"	0.04
0.071428571	FALSE	7.39E-05	CELSR3	DYSF	0.214285714	9	8	"[8, 9]"	2	23.45271011	3	14	5.3	109.4459805	243	1	Cooccurring	"('CELSR3', 'DYSF')"	0.02
0.071428571	FALSE	7.39E-05	CALN1	TRHDE	0.214285714	8	9	"[9, 8]"	2	20.79573563	3	14	5.3	97.04676627	204.6666667	1	Cooccurring	"('CALN1', 'TRHDE')"	0.01
0.071428571	FALSE	7.39E-05	DSCAM	HUWE1	0.214285714	9	8	"[8, 9]"	2	24.09237805	3	14	5.3	112.4310976	225.6666667	1	Cooccurring	"('DSCAM', 'HUWE1')"	0.02
0.071428571	FALSE	7.39E-05	PKD1L2	COL11A2	0.214285714	8	9	"[9, 8]"	2	23.44286698	3	14	5.3	109.4000459	245.6666667	1	Cooccurring	"('PKD1L2', 'COL11A2')"	0.03
0.071428571	FALSE	7.39E-05	PKD1L2	TAF1L	0.214285714	8	9	"[9, 8]"	2	22.86162498	3	14	5.3	106.6875832	200.6666667	1	Cooccurring	"('PKD1L2', 'TAF1L')"	0.01
0.071428571	FALSE	7.39E-05	ZMYM3	DSCAM	0.214285714	8	9	"[9, 8]"	2	22.42509564	3	14	5.3	104.6504463	224	1	Cooccurring	"('ZMYM3', 'DSCAM')"	0.02
0.071428571	FALSE	7.39E-05	CALN1	COL11A2	0.214285714	8	9	"[9, 8]"	2	21.14238255	3	14	5.3	98.66445189	244.3333333	1	Cooccurring	"('CALN1', 'COL11A2')"	0.02
0.071428571	FALSE	7.39E-05	DSG3	SSPO	0.214285714	9	8	"[8, 9]"	2	19.70481607	3	14	5.3	91.95580834	196	1	Cooccurring	"('DSG3', 'SSPO')"	0.04
0.071428571	FALSE	7.39E-05	PALM2-AKAP2	GABRA6	0.214285714	9	8	"[8, 9]"	2	21.18575487	3	14	5.3	98.86685607	53	1	Cooccurring	"('PALM2-AKAP2', 'GABRA6')"	0.02
0.071428571	FALSE	7.39E-05	CALN1	CHD5	0.214285714	8	9	"[9, 8]"	2	21.35729625	3	14	5.3	99.6673825	244.6666667	1	Cooccurring	"('CALN1', 'CHD5')"	0.01
0.071428571	FALSE	7.39E-05	CALN1	ABCB4	0.214285714	8	9	"[9, 8]"	2	21.64335351	3	14	5.3	101.0023164	247.6666667	1	Cooccurring	"('CALN1', 'ABCB4')"	0.04
0.481481481	FALSE	7.54E-05	PKD1L1	NF1	0.148148148	22	9	"[9, 22]"	2	23.81449671	4	27	5.6	160.7478528	187.25	13	Cooccurring	"('PKD1L1', 'NF1')"	0.04
0.8	FALSE	7.78E-05	EGFR	TRHDE	0.090909091	8	52	"[52, 8]"	2	21.50938074	5	55	5.8	236.6031882	133	44	Cooccurring	"('EGFR', 'TRHDE')"	0.03
0.384615385	FALSE	8.27E-05	LRP2	TMEM132D	0.153846154	10	20	"[20, 10]"	2	22.66650764	4	26	5.5	147.3322997	157	10	Cooccurring	"('LRP2', 'TMEM132D')"	0.04
0.384615385	FALSE	8.27E-05	LRP2	SYNE2	0.153846154	10	20	"[20, 10]"	2	25.65966529	4	26	5.5	166.7878244	181.25	10	Cooccurring	"('LRP2', 'SYNE2')"	0.02
0.384615385	FALSE	8.27E-05	OBSCN	DNAH8	0.153846154	10	20	"[20, 10]"	2	23.82332281	4	26	5.5	154.8515983	152.5	10	Cooccurring	"('OBSCN', 'DNAH8')"	0
0.611111111	FALSE	8.83E-05	HFM1	COL6A3	0.166666667	16	5	"[5, 16]"	2	22.93421493	3	18	5.3	137.6052896	199	11	Cooccurring	"('HFM1', 'COL6A3')"	0.02
0.611111111	FALSE	8.83E-05	SP1	HMCN1	0.166666667	16	5	"[5, 16]"	2	23.57781704	3	18	5.3	141.4669023	204.3333333	11	Cooccurring	"('SP1', 'HMCN1')"	0.02
0.611111111	FALSE	8.83E-05	DGKZ	COL6A3	0.166666667	16	5	"[5, 16]"	2	21.38456742	3	18	5.3	128.3074045	192.3333333	11	Cooccurring	"('DGKZ', 'COL6A3')"	0.01
0.611111111	FALSE	8.83E-05	SYNE1	SLITRK2	0.166666667	5	16	"[16, 5]"	2	24.124438	3	18	5.3	144.746628	208	11	Cooccurring	"('SYNE1', 'SLITRK2')"	0.02
0.611111111	FALSE	8.83E-05	SYNE1	DOCK4	0.166666667	5	16	"[16, 5]"	2	24.78822697	3	18	5.3	148.7293618	226	11	Cooccurring	"('SYNE1', 'DOCK4')"	0.04
0.611111111	FALSE	8.83E-05	COL6A3	PAPPA	0.166666667	5	16	"[16, 5]"	2	22.27135855	3	18	5.3	133.6281513	194	11	Cooccurring	"('COL6A3', 'PAPPA')"	0.01
0.611111111	FALSE	8.83E-05	SYNE1	PTPRD	0.166666667	5	16	"[16, 5]"	2	24.23965671	3	18	5.3	145.4379402	205.3333333	11	Cooccurring	"('SYNE1', 'PTPRD')"	0.02
0.611111111	FALSE	8.83E-05	SLCO5A1	HMCN1	0.166666667	16	5	"[5, 16]"	2	23.93436692	3	18	5.3	143.6062015	227.3333333	11	Cooccurring	"('SLCO5A1', 'HMCN1')"	0.04
0.611111111	FALSE	8.83E-05	HMCN1	BCL9	0.166666667	5	16	"[16, 5]"	2	23.13237841	3	18	5.3	138.7942704	223.3333333	11	Cooccurring	"('HMCN1', 'BCL9')"	0.02
0.611111111	FALSE	8.83E-05	BRPF3	COL6A3	0.166666667	16	5	"[5, 16]"	2	24.02610036	3	18	5.3	144.1566022	210.3333333	11	Cooccurring	"('BRPF3', 'COL6A3')"	0.01
0.611111111	FALSE	8.83E-05	CIITA	SYNE1	0.166666667	16	5	"[5, 16]"	2	23.597875	3	18	5.3	141.58725	224	11	Cooccurring	"('CIITA', 'SYNE1')"	0.02
0.611111111	FALSE	8.83E-05	ALS2CR11	HMCN1	0.166666667	16	5	"[5, 16]"	2	23.25866552	3	18	5.3	139.5519931	197.3333333	11	Cooccurring	"('ALS2CR11', 'HMCN1')"	0.02
0.611111111	FALSE	8.83E-05	HERC1	SYNE1	0.166666667	16	5	"[5, 16]"	2	25.4753932	3	18	5.3	152.8523592	206.3333333	11	Cooccurring	"('HERC1', 'SYNE1')"	0.01
0.611111111	FALSE	8.83E-05	SYNE1	ABCC8	0.166666667	5	16	"[16, 5]"	2	24.5704073	3	18	5.3	147.4224438	226	11	Cooccurring	"('SYNE1', 'ABCC8')"	0.04
0.611111111	FALSE	8.83E-05	SYNE1	CASZ1	0.166666667	5	16	"[16, 5]"	2	24.73997047	3	18	5.3	148.4398228	226	11	Cooccurring	"('SYNE1', 'CASZ1')"	0.01
0.611111111	FALSE	8.83E-05	IGF2BP1	HMCN1	0.166666667	16	5	"[5, 16]"	2	23.21119116	3	18	5.3	139.267147	204	11	Cooccurring	"('IGF2BP1', 'HMCN1')"	0.04
0.611111111	FALSE	8.83E-05	COL6A3	SCNN1B	0.166666667	5	16	"[16, 5]"	2	22.64081625	3	18	5.3	135.8448975	204.3333333	11	Cooccurring	"('COL6A3', 'SCNN1B')"	0.02
0.611111111	FALSE	8.83E-05	ULK2	SYNE1	0.166666667	16	5	"[5, 16]"	2	23.49328409	3	18	5.3	140.9597045	198	11	Cooccurring	"('ULK2', 'SYNE1')"	0.03
0.611111111	FALSE	8.83E-05	MYOM3	HMCN1	0.166666667	16	5	"[5, 16]"	2	25.02509735	3	18	5.3	150.1505841	230.3333333	11	Cooccurring	"('MYOM3', 'HMCN1')"	0.04
0.4375	FALSE	8.98E-05	IL4R	HEATR7B2	0.1875	13	6	"[6, 13]"	2	20.27297738	3	16	5.3	108.122546	201	7	Cooccurring	"('IL4R', 'HEATR7B2')"	0.01
0.4375	FALSE	8.98E-05	DNAH2	PCDH7	0.1875	6	13	"[13, 6]"	2	22.12713271	3	16	5.3	118.0113744	17.66666667	7	Cooccurring	"('DNAH2', 'PCDH7')"	0.03
0.4375	FALSE	8.98E-05	AHNAK2	TDRD6	0.1875	6	13	"[13, 6]"	2	23.84752912	3	16	5.3	127.186822	199	7	Cooccurring	"('AHNAK2', 'TDRD6')"	0.03
0.4375	FALSE	8.98E-05	DNAH2	TLL1	0.1875	6	13	"[13, 6]"	2	23.54399313	3	16	5.3	125.5679634	244.6666667	7	Cooccurring	"('DNAH2', 'TLL1')"	0.03
0.4375	FALSE	8.98E-05	C3	DNAH2	0.1875	13	6	"[6, 13]"	2	23.14223109	3	16	5.3	123.4252325	197	7	Cooccurring	"('C3', 'DNAH2')"	0.04
0.4375	FALSE	8.98E-05	MAGEB1	HEATR7B2	0.1875	13	6	"[6, 13]"	2	19.10380695	3	16	5.3	101.8869704	200	7	Cooccurring	"('MAGEB1', 'HEATR7B2')"	0.03
0.4375	FALSE	8.98E-05	AHNAK2	GPR112	0.1875	6	13	"[13, 6]"	2	24.50921967	3	16	5.3	130.7158382	200.3333333	7	Cooccurring	"('AHNAK2', 'GPR112')"	0.03
0.4375	FALSE	8.98E-05	DNAH2	PKD1	0.1875	6	13	"[13, 6]"	2	25.25054161	3	16	5.3	134.6695553	245.6666667	7	Cooccurring	"('DNAH2', 'PKD1')"	0.03
0.4375	FALSE	8.98E-05	AHNAK2	OBSL1	0.1875	6	13	"[13, 6]"	2	23.79934339	3	16	5.3	126.9298314	198.3333333	7	Cooccurring	"('AHNAK2', 'OBSL1')"	0.03
0.4375	FALSE	8.98E-05	AHNAK2	CARD11	0.1875	6	13	"[13, 6]"	2	23.0443339	3	16	5.3	122.9031141	199.3333333	7	Cooccurring	"('AHNAK2', 'CARD11')"	0.03
0.4375	FALSE	8.98E-05	AHNAK2	IL4R	0.1875	6	13	"[13, 6]"	2	23.23863724	3	16	5.3	123.9393986	200.6666667	7	Cooccurring	"('AHNAK2', 'IL4R')"	0.01
0.266666667	FALSE	9.05E-05	MDN1	MYT1	0.2	7	11	"[11, 7]"	2	24.5821935	3	15	5.2	122.9109675	247.6666667	4	Cooccurring	"('MDN1', 'MYT1')"	0.03
0.266666667	FALSE	9.05E-05	FAT2	PCDHA1	0.2	7	11	"[11, 7]"	2	24.22860343	3	15	5.2	121.1430172	231.6666667	4	Cooccurring	"('FAT2', 'PCDHA1')"	0.03
0.266666667	FALSE	9.05E-05	SLIT3	TRRAP	0.2	7	11	"[11, 7]"	2	26.35986956	3	15	5.2	131.7993478	254	4	Cooccurring	"('SLIT3', 'TRRAP')"	0.01
0.266666667	FALSE	9.05E-05	FAT2	MYH7B	0.2	7	11	"[11, 7]"	2	23.23343555	3	15	5.2	116.1671778	196.6666667	4	Cooccurring	"('FAT2', 'MYH7B')"	0.04
0.266666667	FALSE	9.05E-05	MUC5B	DSG4	0.2	7	11	"[11, 7]"	2	23.72788797	3	15	5.2	118.6394398	202	4	Cooccurring	"('MUC5B', 'DSG4')"	0.01
0.266666667	FALSE	9.05E-05	FAT2	TIAM2	0.2	7	11	"[11, 7]"	2	25.11188014	3	15	5.2	125.5594007	231.3333333	4	Cooccurring	"('FAT2', 'TIAM2')"	0.02
0.266666667	FALSE	9.05E-05	FAT2	POM121L12	0.2	7	11	"[11, 7]"	2	21.69708975	3	15	5.2	108.4854488	202.6666667	4	Cooccurring	"('FAT2', 'POM121L12')"	0
0.266666667	FALSE	9.05E-05	MUC5B	NAV2	0.2	7	11	"[11, 7]"	2	23.96719201	3	15	5.2	119.83596	199	4	Cooccurring	"('MUC5B', 'NAV2')"	0.04
0.266666667	FALSE	9.05E-05	MDN1	RFX6	0.2	7	11	"[11, 7]"	2	23.36995254	3	15	5.2	116.8497627	201.6666667	4	Cooccurring	"('MDN1', 'RFX6')"	0.03
0.266666667	FALSE	9.05E-05	FAT2	MYH9	0.2	7	11	"[11, 7]"	2	25.22972692	3	15	5.2	126.1486346	231.3333333	4	Cooccurring	"('FAT2', 'MYH9')"	0.01
0.266666667	FALSE	9.05E-05	SLIT3	WBSCR17	0.2	7	11	"[11, 7]"	2	21.51586567	3	15	5.2	107.5793283	243.3333333	4	Cooccurring	"('SLIT3', 'WBSCR17')"	0.01
0.266666667	FALSE	9.05E-05	HSPG2	MYT1	0.2	7	11	"[11, 7]"	2	26.524116	3	15	5.2	132.62058	272.6666667	4	Cooccurring	"('HSPG2', 'MYT1')"	0.02
0.266666667	FALSE	9.05E-05	HSPG2	TRRAP	0.2	7	11	"[11, 7]"	2	23.87550086	3	15	5.2	119.3775043	223.6666667	4	Cooccurring	"('HSPG2', 'TRRAP')"	0.01
0.266666667	FALSE	9.05E-05	MXRA5	DSG4	0.2	7	11	"[11, 7]"	2	23.18613941	3	15	5.2	115.9306971	203.6666667	4	Cooccurring	"('MXRA5', 'DSG4')"	0.02
0.266666667	FALSE	9.05E-05	HSPG2	DCC	0.2	7	11	"[11, 7]"	2	23.33317374	3	15	5.2	116.6658687	243	4	Cooccurring	"('HSPG2', 'DCC')"	0.01
0.266666667	FALSE	9.05E-05	ELMO1	CABIN1	0.2	11	7	"[7, 11]"	2	22.57795717	3	15	5.2	112.8897858	208	4	Cooccurring	"('ELMO1', 'CABIN1')"	0.01
0.266666667	FALSE	9.05E-05	SMARCA1	HSPG2	0.2	11	7	"[7, 11]"	2	26.51875406	3	15	5.2	132.5937703	272.6666667	4	Cooccurring	"('SMARCA1', 'HSPG2')"	0.04
0.266666667	FALSE	9.05E-05	PLXNB2	MUC5B	0.2	11	7	"[7, 11]"	2	23.5483747	3	15	5.2	117.7418735	200.6666667	4	Cooccurring	"('PLXNB2', 'MUC5B')"	0.03
0.266666667	FALSE	9.05E-05	MED12	HSPG2	0.2	11	7	"[7, 11]"	2	24.17568909	3	15	5.2	120.8784455	226	4	Cooccurring	"('MED12', 'HSPG2')"	0
0.266666667	FALSE	9.05E-05	ODZ3	CABIN1	0.2	11	7	"[7, 11]"	2	21.02472692	3	15	5.2	105.1236346	243	4	Cooccurring	"('ODZ3', 'CABIN1')"	0.03
0.266666667	FALSE	9.05E-05	TIAM2	SLIT3	0.2	11	7	"[7, 11]"	2	22.79197923	3	15	5.2	113.9598962	225.3333333	4	Cooccurring	"('TIAM2', 'SLIT3')"	0.02
0.266666667	FALSE	9.05E-05	BCAR3	CABIN1	0.2	11	7	"[7, 11]"	2	21.99107321	3	15	5.2	109.9553661	242.6666667	4	Cooccurring	"('BCAR3', 'CABIN1')"	0.04
0.266666667	FALSE	9.05E-05	COL22A1	HSPG2	0.2	11	7	"[7, 11]"	2	26.89574102	3	15	5.2	134.4787051	272.6666667	4	Cooccurring	"('COL22A1', 'HSPG2')"	0.02
0.266666667	FALSE	9.05E-05	SCN5A	SLIT3	0.2	11	7	"[7, 11]"	2	26.09534736	3	15	5.2	130.4767368	272.6666667	4	Cooccurring	"('SCN5A', 'SLIT3')"	0.04
0.266666667	FALSE	9.05E-05	SMARCA1	SLIT3	0.2	11	7	"[7, 11]"	2	25.46030781	3	15	5.2	127.3015391	272.6666667	4	Cooccurring	"('SMARCA1', 'SLIT3')"	0.04
0.266666667	FALSE	9.05E-05	WBSCR17	CABIN1	0.2	11	7	"[7, 11]"	2	23.8889159	3	15	5.2	119.4445795	253.3333333	4	Cooccurring	"('WBSCR17', 'CABIN1')"	0.02
0.266666667	FALSE	9.05E-05	ITPR3	CABIN1	0.2	11	7	"[7, 11]"	2	25.38423683	3	15	5.2	126.9211842	253.3333333	4	Cooccurring	"('ITPR3', 'CABIN1')"	0.02
0.307692308	FALSE	0.000102873	LRP1B(D)	TCHH	0.153846154	11	19	"[19, 11]"	2	19.08576508	4	26	5.4	124.057473	15	8	Cooccurring	"('LRP1B(D)', 'TCHH')"	0.02
0.133333333	FALSE	0.00010499	CACNA1S	SPAG17	0.2	8	10	"[10, 8]"	2	21.93126834	3	15	5.2	109.6563417	222.3333333	2	Cooccurring	"('CACNA1S', 'SPAG17')"	0.02
0.133333333	FALSE	0.00010499	LRRIQ1	APOB	0.2	10	8	"[8, 10]"	2	24.38674289	3	15	5.2	121.9337144	200.3333333	2	Cooccurring	"('LRRIQ1', 'APOB')"	0.02
0.133333333	FALSE	0.00010499	LAMA1	TAF1L	0.2	8	10	"[10, 8]"	2	24.00155537	3	15	5.2	120.0077768	227.3333333	2	Cooccurring	"('LAMA1', 'TAF1L')"	0.02
0.133333333	FALSE	0.00010499	LRRIQ1	SYNE2	0.2	10	8	"[8, 10]"	2	24.01683133	3	15	5.2	120.0841566	200.6666667	2	Cooccurring	"('LRRIQ1', 'SYNE2')"	0.01
0.133333333	FALSE	0.00010499	CACNA1S	ADCY1	0.2	8	10	"[10, 8]"	2	25.71555577	3	15	5.2	128.5777789	272.3333333	2	Cooccurring	"('CACNA1S', 'ADCY1')"	0.04
0.133333333	FALSE	0.00010499	NLRP7	EP400	0.2	10	8	"[8, 10]"	2	23.61146854	3	15	5.2	118.0573427	246.3333333	2	Cooccurring	"('NLRP7', 'EP400')"	0.03
0.133333333	FALSE	0.00010499	GRIN2A	TRHDE	0.2	8	10	"[10, 8]"	2	21.56410934	3	15	5.2	107.8205467	199	2	Cooccurring	"('GRIN2A', 'TRHDE')"	0
0.133333333	FALSE	0.00010499	DNAH8	COL11A2	0.2	8	10	"[10, 8]"	2	24.63574363	3	15	5.2	123.1787182	210.6666667	2	Cooccurring	"('DNAH8', 'COL11A2')"	0.04
0.133333333	FALSE	0.00010499	MEGF8	CHD5	0.2	8	10	"[10, 8]"	2	23.65315865	3	15	5.2	118.2657932	244.3333333	2	Cooccurring	"('MEGF8', 'CHD5')"	0.03
0.133333333	FALSE	0.00010499	EP400	ADCY1	0.2	8	10	"[10, 8]"	2	26.23976184	3	15	5.2	131.1988092	272.6666667	2	Cooccurring	"('EP400', 'ADCY1')"	0.04
0.133333333	FALSE	0.00010499	EP400	CELSR3	0.2	8	10	"[10, 8]"	2	27.26618685	3	15	5.2	136.3309342	272.6666667	2	Cooccurring	"('EP400', 'CELSR3')"	0.02
0.133333333	FALSE	0.00010499	DMD	TAF1L	0.2	8	10	"[10, 8]"	2	23.24575336	3	15	5.2	116.2287668	198.6666667	2	Cooccurring	"('DMD', 'TAF1L')"	0.03
0.133333333	FALSE	0.00010499	FRYL	EP400	0.2	10	8	"[8, 10]"	2	23.71324738	3	15	5.2	118.5662369	224.6666667	2	Cooccurring	"('FRYL', 'EP400')"	0.04
0.133333333	FALSE	0.00010499	MEGF8	ADCY1	0.2	8	10	"[10, 8]"	2	23.15419757	3	15	5.2	115.7709879	244.3333333	2	Cooccurring	"('MEGF8', 'ADCY1')"	0.01
0.133333333	FALSE	0.00010499	PALM2-AKAP2	SYNE2	0.2	10	8	"[8, 10]"	2	24.22198707	3	15	5.2	121.1099353	57.33333333	2	Cooccurring	"('PALM2-AKAP2', 'SYNE2')"	0.03
0.133333333	FALSE	0.00010499	DMD	XIRP2	0.2	8	10	"[10, 8]"	2	24.27332068	3	15	5.2	121.3666034	203	2	Cooccurring	"('DMD', 'XIRP2')"	0.02
0.133333333	FALSE	0.00010499	SYNE2	ADCY1	0.2	8	10	"[10, 8]"	2	27.04503694	3	15	5.2	135.2251847	272.3333333	2	Cooccurring	"('SYNE2', 'ADCY1')"	0.02
0.133333333	FALSE	0.00010499	LAMA1	SPAG17	0.2	8	10	"[10, 8]"	2	22.67683903	3	15	5.2	113.3841951	198.3333333	2	Cooccurring	"('LAMA1', 'SPAG17')"	0.03
0.133333333	FALSE	0.00010499	CACNA1S	ODZ1	0.2	8	10	"[10, 8]"	2	24.28769028	3	15	5.2	121.4384514	272.3333333	2	Cooccurring	"('CACNA1S', 'ODZ1')"	0.04
0.133333333	FALSE	0.00010499	NLRP7	PIK3CG	0.2	10	8	"[8, 10]"	2	22.91706466	3	15	5.2	114.5853233	248	2	Cooccurring	"('NLRP7', 'PIK3CG')"	0.02
0.133333333	FALSE	0.00010499	EPPK1	DNAH8	0.2	10	8	"[8, 10]"	2	23.57614792	3	15	5.2	117.8807396	197	2	Cooccurring	"('EPPK1', 'DNAH8')"	0.02
0.133333333	FALSE	0.00010499	STAG2	ZNF208	0.2	8	10	"[10, 8]"	2	21.45528627	3	15	5.2	107.2764313	197.6666667	2	Cooccurring	"('STAG2', 'ZNF208')"	0.01
0.133333333	FALSE	0.00010499	EPPK1	SYNE2	0.2	10	8	"[8, 10]"	2	26.12185031	3	15	5.2	130.6092515	246.6666667	2	Cooccurring	"('EPPK1', 'SYNE2')"	0.01
0.133333333	FALSE	0.00010499	NLRP7	CACNA1S	0.2	10	8	"[8, 10]"	2	23.02246079	3	15	5.2	115.112304	246	2	Cooccurring	"('NLRP7', 'CACNA1S')"	0.03
0.133333333	FALSE	0.00010499	MEGF8	PLEC	0.2	8	10	"[10, 8]"	2	24.57390661	3	15	5.2	122.8695331	244.3333333	2	Cooccurring	"('MEGF8', 'PLEC')"	0.04
0.631578947	FALSE	0.000107018	WNK3	PIK3R1	0.157894737	17	5	"[5, 17]"	2	21.89836662	3	19	5.2	138.6896552	203.3333333	12	Cooccurring	"('WNK3', 'PIK3R1')"	0.04
0.631578947	FALSE	0.000107018	PIK3CA	BZRAP1	0.157894737	5	17	"[17, 5]"	2	22.72148685	3	19	5.2	143.9027501	244.6666667	12	Cooccurring	"('PIK3CA', 'BZRAP1')"	0.03
0.631578947	FALSE	0.000107018	ULK2	PIK3CA	0.157894737	17	5	"[5, 17]"	2	22.32100867	3	19	5.2	141.3663882	245.3333333	12	Cooccurring	"('ULK2', 'PIK3CA')"	0.02
0.631578947	FALSE	0.000107018	PIK3CA	KIAA1210	0.157894737	5	17	"[17, 5]"	2	22.56167639	3	19	5.2	142.8906171	203.3333333	12	Cooccurring	"('PIK3CA', 'KIAA1210')"	0.01
0.631578947	FALSE	0.000107018	LRRK2	PIK3R1	0.157894737	17	5	"[5, 17]"	2	22.22075079	3	19	5.2	140.7314217	203.3333333	12	Cooccurring	"('LRRK2', 'PIK3R1')"	0.04
0.631578947	FALSE	0.000107018	SLC9A4	PIK3CA	0.157894737	17	5	"[5, 17]"	2	19.87868211	3	19	5.2	125.89832	19.66666667	12	Cooccurring	"('SLC9A4', 'PIK3CA')"	0.04
0.631578947	FALSE	0.000107018	PIK3R1	DKC1	0.157894737	5	17	"[17, 5]"	2	20.35028574	3	19	5.2	128.885143	198.6666667	12	Cooccurring	"('PIK3R1', 'DKC1')"	0.04
0.631578947	FALSE	0.000107018	PIK3CA	C2orf55	0.157894737	5	17	"[17, 5]"	2	19.51882944	3	19	5.2	123.6192531	241.3333333	12	Cooccurring	"('PIK3CA', 'C2orf55')"	0.04
0	FALSE	0.000110124	EVPL	ANO2	0.2	9	9	"[9, 9]"	2	23.13988451	3	15	5.1	115.6994225	228	0	Cooccurring	"('EVPL', 'ANO2')"	0.03
0	FALSE	0.000110124	FLNA	PLEKHG4B	0.2	9	9	"[9, 9]"	2	23.02942811	3	15	5.1	115.1471406	225.3333333	0	Cooccurring	"('FLNA', 'PLEKHG4B')"	0.04
0	FALSE	0.000110124	HUWE1	ABCC9	0.2	9	9	"[9, 9]"	2	23.42980804	3	15	5.1	117.1490402	199.3333333	0	Cooccurring	"('HUWE1', 'ABCC9')"	0.02
0	FALSE	0.000110124	CALN1	COL1A2	0.2	9	9	"[9, 9]"	2	21.70911199	3	15	5.1	108.54556	247.6666667	0	Cooccurring	"('CALN1', 'COL1A2')"	0.04
0	FALSE	0.000110124	SDK1	TRPM2	0.2	9	9	"[9, 9]"	2	22.39137424	3	15	5.1	111.9568712	197.3333333	0	Cooccurring	"('SDK1', 'TRPM2')"	0.03
0	FALSE	0.000110124	MYH2	KIF21B	0.2	9	9	"[9, 9]"	2	22.64249878	3	15	5.1	113.2124939	200	0	Cooccurring	"('MYH2', 'KIF21B')"	0.03
0.470588235	FALSE	0.000113974	RELN	C9orf150	0.176470588	6	14	"[14, 6]"	2	21.69283024	3	17	5.2	122.9260381	225.3333333	8	Cooccurring	"('RELN', 'C9orf150')"	0.03
0.470588235	FALSE	0.000113974	USH2A	NALCN	0.176470588	6	14	"[14, 6]"	2	23.36317851	3	17	5.2	132.3913449	197	8	Cooccurring	"('USH2A', 'NALCN')"	0.02
