ID	Gene0	Gene1	Gene2	TripletType	AverageCoverage	AverageSetScore	AverageCooccurrenceRatio	AverageCombinedScore	AverageTotalEdgeBetweennessCentrality	AverageAverageNodeClosenessCentrality	AverageAverageNodeClusteringCoefficient	AverageRoundedLogPCov	TripletScore	01Type	02Type	12Type	01Concordance	02Concordance	12Concordance	Somatic	Probability	Overlap	Coverage	CooccurrenceRatio
6164	CDKN2A(D)	ITIH5	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	131	20.79873428018221	0.05467923280423281	145.59113996127547	0	0	0	3.4333333333333336	42.405186396488	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.7080601741966817e-05	0	193	0.0
6165	ATP13A2	CDKN2A(D)	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	132	21.33297044702497	0.052369835455200575	163.55277342719143	0	0	0	3.2999999999999994	49.56144649308832	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	0.00010929089864745076	1	195	0.005128205128205128
6167	ULK2	SYNE2	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	44	26.909939757749584	0.08333333333333333	107.63975903099833	0	0	0	3.266666666666666	32.950946642142355	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.040597799871206e-06	0	65	0.0
6169	SYNE2	PTPN11	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	45	23.937716926258542	0.07692307692307693	103.73010668045367	0	0	0	3.1999999999999997	32.41565833764177	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.1102301348547122e-05	0	66	0.0
6170	SYNE2	MDM2(A)	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	50	16.88085712006829	0.11904761904761905	47.266399936191206	0	0	0	8.9	5.31083145350463	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.4257608511130797e-22	0	66	0.0
6171	SYNE2	CDK4(A)	ZFHX3	CooccurringMutuallyExclusiveMutuallyExclusive	45	26.53505454544406	0.07692307692307693	114.98523636359091	0	0	0	3.1999999999999997	35.93288636362217	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.110230134854722e-05	0	66	0.0
6174	SYNE2	CDK4(A)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	45	23.209110729068602	0.10256410256410257	75.42960986947296	0	0	0	3.7999999999999994	19.849897334071834	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.7615746030029172e-07	0	66	0.0
6188	DISP1	PTEN	GRHL3	CooccurringMutuallyExclusiveMutuallyExclusive	57	22.81993888412407	0.125	60.85317035766419	0	0	0	3.6	16.903658432684498	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	9.3882099798636283e-07	0	84	0.0
6198	MEGF8	FAF1(D)	MLL4	CooccurringMutuallyExclusiveMutuallyExclusive	28	21.918295320018167	0.07142857142857142	102.28537816008479	0	0	0	2.8666666666666667	35.68094586979702	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.4361789687114614e-05	0	41	0.0
6265	CACNA1H	PTEN	ATP2B3	CooccurringMutuallyExclusiveMutuallyExclusive	57	25.945751220145127	0.1111111111111111	77.83725366043538	0	0	0	3.5	22.239215331552966	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.6724990102921216e-06	0	85	0.0
6269	UBASH3A	CYP4F22	CDK4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	42	19.743710961767867	0.1111111111111111	59.2311328853036	0	0	0	3.3666666666666667	17.59340580751592	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.2368856238495056e-06	0	62	0.0
6279	EVPL	CDKN2A(D)	ADCY1	CooccurringMutuallyExclusiveMutuallyExclusive	125	22.644216579255417	0.1461948798014372	54.346119790212995	0	0	0	4.766666666666667	11.401283872072657	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.8762335592693336e-09	1	185	0.005405405405405406
6296	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	WHSC1L1	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	42	21.232178581321847	0.1111111111111111	63.69653574396554	0	0	0	3.3666666666666667	18.919763092266994	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.236885623849841e-06	0	62	0.0
6300	NLRP7	CACNA1S	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	126	23.022460793833723	0.07951753587112705	115.11230396916861	0	0	0	3.266666666666667	35.23846039872508	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.7263789443321648e-05	0	184	0.0
6303	ST14	CACNA1S	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	124	25.388641755788317	0.0925111925111925	101.55456702315327	0	0	0	3.5	29.015590578043792	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.14673256553547e-05	0	183	0.0
6306	C12orf35	CACNA1S	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	125	24.287690284767034	0.08424908424908424	105.24665790065714	0	0	0	3.6	29.23518275018254	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.5160202146931955e-06	0	185	0.0
6308	CACNA1S	SMARCA4	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	124	26.11567101742941	0.0925111925111925	104.46268406971764	0	0	0	3.5	29.846481162776467	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.1467325655353512e-05	0	183	0.0
6345	C12orf35	PTPRS	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.340098536564884	0.11363636363636363	73.02029560969466	0	0	0	3.6666666666666665	19.91462607537127	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.420078910628363e-06	0	135	0.0
6369	FLNC	EGFR(A)	SCAF1	CooccurringMutuallyExclusiveMutuallyExclusive	91	22.86774345755589	0.11616161616161615	68.60323037266767	0	0	0	3.5666666666666664	19.234550571775983	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.2635203584959176e-06	0	134	0.0
6381	C2orf55	EGFR(A)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.787894923139966	0.1136173767752715	71.3636847694199	0	0	0	3.6666666666666665	19.4628231189327	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.3619626624192133e-06	0	135	0.0
6406	C12orf35	WDFY3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	21.920856658802872	0.11363636363636363	65.76256997640863	0	0	0	3.6666666666666665	17.935246357202352	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.420078910628363e-06	0	135	0.0
6430	CELSR3	EGFR(A)	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	92	24.87063623935722	0.09999999999999999	82.9021207978574	0	0	0	3.766666666666667	22.009412601201078	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	7.0982662686669278e-07	0	137	0.0
6448	LAMA1	RB1(D)	SPAG17	CooccurringMutuallyExclusiveMutuallyExclusive	34	22.676839028483464	0.06666666666666667	113.38419514241731	0	0	0	2.966666666666667	38.21939162103954	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	4.253651547446868e-05	0	50	0.0
6449	CARD11	RB1(D)	SPAG17	CooccurringMutuallyExclusiveMutuallyExclusive	31	23.64391599538486	0.0909090909090909	86.69435864974449	0	0	0	3.1	27.965922145078867	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.8591713098587049e-06	0	46	0.0
6450	ESPL1	RB1(D)	SPAG17	CooccurringMutuallyExclusiveMutuallyExclusive	31	23.90450076395945	0.0909090909090909	87.649836134518	0	0	0	3.1	28.27414068855419	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.859171309859413e-06	0	46	0.0
6458	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	WBSCR17	TRIML1	CooccurringMutuallyExclusiveMutuallyExclusive	43	21.60143650551803	0.0909090909090909	79.20526718689945	0	0	0	3.266666666666667	24.24651036333656	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	6.6529588919075117e-06	0	64	0.0
6478	CC2D1A	DEAF1	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	92	21.528862013087583	0.09334054916258404	86.11544805235033	0	0	0	3.4	25.328072956573628	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.3807920945827433e-05	0	135	0.0
6490	C12orf35	SCN5A	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.417572529751244	0.10505050505050505	81.39190843250415	0	0	0	3.6	22.608863453473376	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.095528622420621e-06	0	135	0.0
6492	C12orf35	DOCK1	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.296579218464615	0.11363636363636363	72.88973765539384	0	0	0	3.6666666666666665	19.87901936056196	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.420078910628363e-06	0	135	0.0
6493	C12orf35	EGFR(A)	SHROOM2	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.140187681545775	0.11363636363636363	72.42056304463733	0	0	0	3.6666666666666665	19.751062648537456	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.4200789106283628e-06	0	135	0.0
6494	C12orf35	EGFR(A)	AKAP13	CooccurringMutuallyExclusiveMutuallyExclusive	92	23.501020994714793	0.09999999999999999	78.33673664904931	0	0	0	3.766666666666667	20.797363712136985	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.8596003268068503e-07	0	137	0.0
6497	RERE	C12orf35	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	22.894767658021838	0.125	61.0527137547249	0	0	0	3.8333333333333335	15.926794892536929	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.7699720641024408e-07	0	135	0.0
6500	C12orf35	CDKN2A(D)	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	173	15.768992400321913	0.156957928802589	33.488787984188804	0	0	0	17.133333333333333	1.9545985204779457	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.6753004132157347e-45	0	212	0.0
6502	C12orf35	SKIV2L	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.880355767648705	0.11363636363636363	71.64106730294613	0	0	0	3.6666666666666665	19.53847290080349	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.420078910628363e-06	0	135	0.0
6505	C12orf35	EGFR(A)	C2orf55	CooccurringMutuallyExclusiveMutuallyExclusive	91	22.416345742177786	0.125	59.77692197914076	0	0	0	3.8333333333333335	15.593979646732372	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.7699720641022566e-07	0	135	0.0
6506	C12orf35	EGFR(A)	CASZ1	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.962534395892796	0.125	63.900091722380786	0	0	0	3.8333333333333335	16.6695891449689	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.7699720641022571e-07	0	135	0.0
6507	C12orf35	ATP10B	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.714086716578425	0.11363636363636363	71.14226014973528	0	0	0	3.6666666666666665	19.40243458629144	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.420078910628363e-06	0	135	0.0
6508	C12orf35	CELSR3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	93	24.87063623935722	0.0909090909090909	91.19233287764315	0	0	0	3.733333333333333	24.42651773508299	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.1610157306924559e-06	0	138	0.0
6509	C12orf35	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	22.357193355766057	0.1691919191919192	44.714386711532114	0	0	0	4.5	9.93653038034047	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	4.4847628947907191e-09	0	134	0.0
6510	C12orf35	EGFR(A)	PCNT	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.877854315808698	0.125	66.34094484215653	0	0	0	3.8333333333333335	17.306333437084312	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.7699720641024413e-07	0	135	0.0
6513	C12orf35	FHOD3	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	90	22.847487716624077	0.19047619047619047	39.983103504092135	0	0	0	4.7	8.507043298743007	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	7.930096580052472e-10	0	134	0.0
6517	C12orf35	EGFR(A)	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.0776255707762557	69.82179753762908	0	0	0	7.066666666666667	9.8804430477777	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	6.5528549968486167e-16	0	152	0.0
6521	LRP2	SYNE2	MDM2(A)	CooccurringMutuallyExclusiveMutuallyExclusive	34	25.659665289701703	0.05128205128205129	166.78782438306106	0	0	0	3.033333333333333	54.98499704936079	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.0829105650703029e-05	0	49	0.0
6537	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	IGHMBP2	DSP	CooccurringMutuallyExclusiveMutuallyExclusive	45	24.276173733354412	0.07692307692307693	105.19675284453578	0	0	0	3.1999999999999997	32.87398526391743	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	1.1102301348548266e-05	0	66	0.0
6558	PCDHB3	PTEN	CACNA1H	CooccurringMutuallyExclusiveMutuallyExclusive	57	25.5584338985473	0.125	68.15582372945947	0	0	0	3.6	18.932173258183187	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	9.3882099798651455e-07	0	84	0.0
6559	CACNA1H	PTEN	DOCK1	CooccurringMutuallyExclusiveMutuallyExclusive	57	26.409131601164376	0.1111111111111111	79.22739480349313	0	0	0	3.5	22.63639851528375	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.6724990102921216e-06	0	85	0.0
6566	MDN1	EGFR(A)	WHSC1L1	CooccurringMutuallyExclusiveMutuallyExclusive	93	25.30763080882495	0.08433048433048433	109.66640017157478	0	0	0	3.4666666666666663	31.634538511031188	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.8134445240996538e-06	0	137	0.0
6568	BRPF3	MDN1	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	93	25.11262970559938	0.08687501359257084	108.82139539093065	0	0	0	3.366666666666667	32.32318674978138	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.833136505608077e-05	0	136	0.0
6569	MDN1	CDKN2A(D)	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	174	15.768992400321913	0.17165131070908565	33.488787984188804	0	0	0	16.766666666666666	1.9973432197329308	MutuallyExclusive	MutuallyExclusive	Cooccurring	False	False	False	3	2.3307470513732015e-44	1	211	0.004739336492890996
6603	ATP13A2	MDM4(A)	SCN5A	CooccurringMutuallyExclusiveMutuallyExclusive	35	22.396553558400473	0.0909090909090909	82.12069638080175	0	0	0	3.1999999999999997	25.66271761900055	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	8.5522273365473553e-06	0	52	0.0
6606	SCN5A	SLIT3	MDM4(A)	CooccurringMutuallyExclusiveMutuallyExclusive	38	26.095347360877376	0.06666666666666667	130.47673680438686	0	0	0	3.033333333333333	43.01430883661106	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	3.1254544809166682e-05	0	56	0.0
6609	MYO15A	SCN5A	PDGFRA(A)	CooccurringMutuallyExclusiveMutuallyExclusive	41	23.20722320742423	0.11904761904761905	64.98022498078785	0	0	0	4.366666666666666	14.880967552852182	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	2.9255993208649892e-09	0	60	0.0
6611	SCN5A	CROCC	PDGFRA(A)	CooccurringMutuallyExclusiveMutuallyExclusive	38	26.37611582554434	0.09999999999999999	87.9203860851478	0	0	0	3.266666666666667	26.91440390361667	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	4.7274504598192206e-06	0	56	0.0
6613	RERE	EGFR(A)	TAF1L	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.40615288968102	0.1050125313283208	78.02050963227008	0	0	0	3.5666666666666664	21.874909242692546	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	2.8703698342553395e-06	0	135	0.0
6614	COL24A1	FBN2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	23.226243101569395	0.06917293233082707	116.13121550784697	0	0	0	2.9666666666666663	39.14535354197089	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	0.00019421771201051931	0	136	0.0
6627	KIAA0649	SPHKAP	PTEN	CooccurringMutuallyExclusiveMutuallyExclusive	57	22.209251001631923	0.125	59.22466933768513	0	0	0	3.6	16.45129703824587	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	9.3882099798636283e-07	0	84	0.0
6629	KIAA0649	SPHKAP	CDKN2A(D)	CooccurringMutuallyExclusiveMutuallyExclusive	122	22.209251001631923	0.13055555555555556	59.22466933768513	0	0	0	3.7000000000000006	16.006667388563546	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.7414558029556356e-06	0	181	0.0
6670	SHROOM2	SCN5A	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	91	24.573042463351346	0.10757575757575756	81.91014154450448	0	0	0	3.5	23.40289758414414	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	7.1139150113192528e-06	0	134	0.0
6674	NOS3	EGFR(A)	PCNT	CooccurringMutuallyExclusiveMutuallyExclusive	90	24.761752969636234	0.08587786259541985	99.04701187854494	0	0	0	3.0	33.015670626181645	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	0.00011373874802837225	0	134	0.0
6698	C12orf35	AKAP13	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	CooccurringMutuallyExclusiveMutuallyExclusive	43	23.501020994714793	0.09999999999999999	78.33673664904931	0	0	0	3.3333333333333335	23.501020994714793	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	4.1243021031799345e-06	0	63	0.0
6705	MEGF8	FAF1(D)	WBSCR17	CooccurringMutuallyExclusiveMutuallyExclusive	28	22.470274775577558	0.07142857142857142	104.86128228602861	0	0	0	2.8666666666666667	36.57951707652161	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	3.4361789687118517e-05	0	41	0.0
6709	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	WHSC1L1	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.0776255707762557	69.82179753762908	0	0	0	7.0	9.974542505375583	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6096881395695163e-16	0	151	0.0
6713	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	RB1	CooccurringMutuallyExclusiveMutuallyExclusive	119	16.259870659447866	0.08944590174552285	69.82179753762908	0	0	0	7.1000000000000005	9.834055991215363	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	6.9007311364241971e-16	0	160	0.0
6718	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	LINC00478(A)	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.08015082330150823	69.82179753762908	0	0	0	6.966666666666668	10.02226758913336	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.5059286866689323e-15	0	151	0.0
6719	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	SAMSN1,LOC388813,NRIP1,USP25,LINC00478,MIR99A,MIRLET7C,MIR125B2,C21orf37,CXADR,BTG3,C21orf91-OT1,C21orf91,CHODL-AS1,CHODL,TMPRSS15(A)	CooccurringMutuallyExclusiveMutuallyExclusive	113	16.259870659447866	0.0801318364404161	69.82179753762908	0	0	0	6.966666666666668	10.02226758913336	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.2548373994942257e-15	0	152	0.0
6720	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	RPGRIP1L	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.0776255707762557	69.82179753762908	0	0	0	7.0	9.974542505375583	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	8.6096881395699363e-16	0	151	0.0
6721	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	KDM2B	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.0776255707762557	69.82179753762908	0	0	0	7.066666666666667	9.8804430477777	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	6.5528549968486167e-16	0	152	0.0
6723	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	MYT1	CooccurringMutuallyExclusiveMutuallyExclusive	113	16.259870659447866	0.0801318364404161	69.82179753762908	0	0	0	6.966666666666668	10.02226758913336	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.2548373994942257e-15	0	152	0.0
6727	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	EGFR(A)	WBSCR17	CooccurringMutuallyExclusiveMutuallyExclusive	113	16.259870659447866	0.0801318364404161	69.82179753762908	0	0	0	6.966666666666668	10.02226758913336	Cooccurring	MutuallyExclusive	MutuallyExclusive	False	False	False	3	1.2548373994942257e-15	0	152	0.0
6728	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	FBN2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	113	16.259870659447866	0.0801318364404161	69.82179753762908	0	0	0	6.966666666666668	10.02226758913336	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.2548373994941192e-15	0	152	0.0
6729	QKI(D),UTRN(D),ARID1B,TMEM242,ZDHHC14(D),PLG(D),RPS6KA2(D),SYNE1(D),PARK2(D)	IGHMBP2	EGFR(A)	CooccurringMutuallyExclusiveMutuallyExclusive	112	16.259870659447866	0.08015082330150823	69.82179753762908	0	0	0	6.966666666666668	10.02226758913336	MutuallyExclusive	Cooccurring	MutuallyExclusive	False	False	False	3	1.5059286866689323e-15	0	151	0.0
